lat,lon,value,tab
37.6,-121.4,2,Myspace
37.6,-0.8,2,Myspace
37.6,-96.4,4,Myspace
37.6,-91.0,13,Myspace
37.6,-4.5,1,Myspace
37.6,-6.6,1,Myspace
37.6,-77.3,666,Myspace
37.6,-78.5,1,Myspace
37.6,-93.6,29,Myspace
37.6,-112.1,20,Myspace
37.6,-86.3,2,Myspace
37.6,-122.5,756,Myspace
37.6,-122.1,3878,Myspace
37.6,-118.8,264,Myspace
37.6,-105.6,2,Myspace
37.6,-97.3,1932,Myspace
37.6,-88.3,3,Myspace
37.6,-85.0,72,Myspace
37.6,-83.1,2,Myspace
37.6,-78.6,43,Myspace
37.6,-97.5,10,Myspace
37.6,-104.0,2,Myspace
37.6,-116.5,1,Myspace
37.6,-120.8,2,Myspace
37.6,-4.3,16,Myspace
37.6,-78.8,28,Myspace
37.6,-91.5,555,Myspace
37.6,-93.1,259,Myspace
37.6,-56.5,1,Myspace
37.6,-85.6,137,Myspace
37.6,-86.5,77,Myspace
37.6,-90.8,31,Myspace
37.6,-99.0,1,Myspace
37.6,-89.4,22,Myspace
37.6,-84.9,36,Myspace
37.6,-88.4,18,Myspace
37.6,14.4,69,Myspace
37.6,-1.3,25,Myspace
37.6,-83.7,222,Myspace
37.6,-94.2,1,Myspace
37.6,-80.5,53,Myspace
37.6,-114.1,1,Myspace
37.6,-121.3,27,Myspace
37.6,-80.3,28,Myspace
37.6,-92.8,33,Myspace
37.6,-79.3,80,Myspace
37.6,-6.8,7,Myspace
37.6,-77.8,3,Myspace
37.6,-115.3,18,Myspace
37.6,-86.8,5,Myspace
37.6,-90.5,1,Myspace
37.6,-115.5,2,Myspace
37.6,15.0,229,Myspace
37.6,-75.9,57,Myspace
37.6,-3.2,1,Myspace
37.6,-113.7,18,Myspace
37.6,-91.2,17,Myspace
37.6,-102.4,1,Myspace
37.6,-5.9,12,Myspace
37.6,-106.9,1,Myspace
37.6,-84.4,90,Myspace
37.6,-88.9,1,Myspace
37.6,-82.4,89,Myspace
37.6,-100.4,1,Myspace
37.6,-121.8,34,Myspace
37.6,-92.5,2,Myspace
37.6,-80.8,1,Myspace
37.6,-80.0,1,Myspace
37.6,-79.8,2,Myspace
37.6,-1.0,200,Myspace
37.6,-92.9,36,Myspace
37.6,-119.7,1,Myspace
37.6,-3.6,1,Myspace
37.6,-89.2,1,Myspace
37.6,-95.9,103,Myspace
37.6,-97.9,6,Myspace
37.6,-90.4,1,Myspace
37.6,-108.4,1,Myspace
37.6,-85.3,4,Myspace
37.6,-76.3,40,Myspace
37.6,-77.5,3706,Myspace
37.6,-86.1,109,Myspace
37.6,-90.6,218,Myspace
37.6,-91.1,1,Myspace
37.6,-89.5,16,Myspace
37.6,-85.8,3,Myspace
37.6,-77.0,2,Myspace
37.6,-76.8,29,Myspace
37.6,-1.9,10,Myspace
37.6,-98.1,101,Myspace
37.6,-121.5,704,Myspace
37.6,-95.3,1,Myspace
37.6,-84.0,3,Myspace
37.6,-80.1,2,Myspace
37.6,-79.6,1,Myspace
37.6,-75.8,225,Myspace
37.6,-4.6,15,Myspace
37.6,15.1,119,Myspace
37.6,-96.3,1,Myspace
37.6,-87.1,146,Myspace
37.6,-114.8,1,Myspace
37.6,-91.6,1,Myspace
37.6,13.6,2,Myspace
37.6,-1.2,19,Myspace
37.6,-56.3,1,Myspace
37.6,-76.5,45,Myspace
37.6,-84.3,1263,Myspace
37.6,-75.7,93,Myspace
37.6,-95.2,36,Myspace
37.6,-96.2,11,Myspace
37.6,-1.1,8,Myspace
37.6,-87.4,10,Myspace
37.6,-106.2,1,Myspace
37.6,-86.7,1,Myspace
37.6,-77.7,324,Myspace
37.7,-82.9,39,Myspace
37.7,-78.4,32,Myspace
37.7,-105.2,1,Myspace
37.7,-76.7,6,Myspace
37.7,-85.7,3,Myspace
37.7,-52.7,1,Myspace
37.7,-118.9,1,Myspace
37.7,-80.4,33,Myspace
37.7,-79.9,1,Myspace
37.7,-109.4,1,Myspace
37.7,-86.9,193,Myspace
37.7,12.8,38,Myspace
37.7,-95.6,2,Myspace
37.7,-97.6,129,Myspace
37.7,-121.3,2,Myspace
37.7,-114.1,1,Myspace
37.7,13.1,2,Myspace
37.7,-1.7,92,Myspace
37.7,-79.3,296,Myspace
37.7,-80.3,1,Myspace
37.7,-80.5,204,Myspace
37.7,-92.8,3,Myspace
37.7,-93.0,1,Myspace
37.7,-107.9,1,Myspace
37.7,-89.9,424,Myspace
37.7,-85.4,2,Myspace
37.7,-0.9,7,Myspace
37.7,-113.2,244,Myspace
37.7,-84.6,513,Myspace
37.7,-87.5,61,Myspace
37.7,-89.1,105,Myspace
37.7,-91.8,1,Myspace
37.7,-107.1,1,Myspace
37.7,-84.9,3,Myspace
37.7,-85.2,191,Myspace
37.7,-109.7,1,Myspace
37.7,-88.2,2,Myspace
37.7,-97.2,1395,Myspace
37.7,12.9,12,Myspace
37.7,-103.7,1,Myspace
37.7,-82.2,514,Myspace
37.7,-94.7,3,Myspace
37.7,-116.9,1,Myspace
37.7,-121.4,2466,Myspace
37.7,-77.9,309,Myspace
37.7,-91.1,40,Myspace
37.7,-89.5,7,Myspace
37.7,-3.3,2,Myspace
37.7,-76.8,9,Myspace
37.7,-77.0,57,Myspace
37.7,-85.8,2,Myspace
37.7,-80.9,1,Myspace
37.7,-76.4,153,Myspace
37.7,-1.6,1,Myspace
37.7,-104.4,1,Myspace
37.7,-85.9,2212,Myspace
37.7,-91.9,50,Myspace
37.7,-3.7,2,Myspace
37.7,-1.1,6,Myspace
37.7,-109.9,1,Myspace
37.7,-96.7,49,Myspace
37.7,-83.2,1,Myspace
37.7,-95.7,7,Myspace
37.7,-74.2,1,Myspace
37.7,-89.6,13,Myspace
37.7,-112.0,1,Myspace
37.7,-112.8,4,Myspace
37.7,13.0,5,Myspace
37.7,-99.5,1,Myspace
37.7,-85.1,1,Myspace
37.7,-87.0,1,Myspace
37.7,-86.5,6,Myspace
37.7,-119.3,2,Myspace
37.7,-103.6,1,Myspace
37.7,-104.1,1,Myspace
37.7,14.5,6,Myspace
37.7,-85.6,1,Myspace
37.7,-99.8,1,Myspace
37.7,-87.9,305,Myspace
37.7,-88.4,29,Myspace
37.7,-106.4,83,Myspace
37.7,-94.9,7,Myspace
37.7,-117.4,1,Myspace
37.7,-121.9,1813,Myspace
37.7,-122.2,5298,Myspace
37.7,-81.2,224,Myspace
37.7,-93.7,2,Myspace
37.7,-78.2,1,Myspace
37.7,-87.2,1,Myspace
37.7,-121.7,4,Myspace
37.7,-80.7,199,Myspace
37.7,-79.7,1,Myspace
37.7,-67.2,1,Myspace
37.7,-86.4,19,Myspace
37.7,-90.9,24,Myspace
37.7,13.3,8,Myspace
37.7,-74.3,1,Myspace
37.7,-80.6,2,Myspace
37.7,-83.5,3,Myspace
37.7,-116.3,1,Myspace
37.7,-121.0,7846,Myspace
37.7,-76.1,1,Myspace
37.7,-106.8,1,Myspace
37.7,-115.8,1,Myspace
37.7,-86.1,167,Myspace
37.7,-77.5,681,Myspace
37.7,-6.0,2,Myspace
37.7,-112.4,3,Myspace
37.7,-79.4,1,Myspace
37.7,-83.9,51,Myspace
37.7,-91.3,1,Myspace
37.7,-106.6,29,Myspace
37.7,-84.1,4,Myspace
37.7,-75.5,1,Myspace
37.7,14.6,10,Myspace
37.7,-88.6,120,Myspace
37.7,-120.8,1,Myspace
37.7,-87.8,51,Myspace
37.7,-79.0,7,Myspace
37.7,-78.8,29,Myspace
37.7,-92.9,9,Myspace
37.7,-110.9,1,Myspace
37.7,-82.1,648,Myspace
37.7,-3.8,7,Myspace
37.7,-6.3,1,Myspace
37.7,-89.3,1,Myspace
37.7,-119.8,9,Myspace
37.7,-1.2,1,Myspace
37.7,-86.0,4,Myspace
37.7,-122.4,9749,Myspace
37.7,-83.4,309,Myspace
37.7,-78.9,38,Myspace
37.7,-74.7,1,Myspace
37.7,-83.7,5,Myspace
37.7,-94.2,10,Myspace
37.7,-103.2,1,Myspace
37.7,-100.4,2,Myspace
37.7,14.8,39,Myspace
37.7,-75.4,1,Myspace
37.7,-95.9,1,Myspace
37.7,-52.9,1,Myspace
37.7,-77.8,50,Myspace
37.7,-78.0,102,Myspace
37.7,-90.5,38,Myspace
37.7,-103.0,1,Myspace
37.7,-99.9,11,Myspace
37.7,-120.9,597,Myspace
37.7,-77.4,1,Myspace
37.7,-81.9,294,Myspace
37.7,-6.2,1,Myspace
37.7,-81.7,193,Myspace
37.7,-101.3,250,Myspace
37.7,-117.6,1,Myspace
37.7,-81.0,212,Myspace
37.7,-81.8,244,Myspace
37.7,-92.3,42,Myspace
37.7,-93.5,1,Myspace
37.7,-95.1,5,Myspace
37.7,-97.1,212,Myspace
37.7,-121.1,1894,Myspace
37.7,-5.5,18,Myspace
37.7,-77.6,2,Myspace
37.7,-82.0,128,Myspace
37.7,-82.8,983,Myspace
37.7,-93.3,2,Myspace
37.7,-94.1,2,Myspace
37.7,-94.5,16,Myspace
37.7,-96.1,1,Myspace
37.7,-88.9,1151,Myspace
37.7,-84.4,1,Myspace
37.7,-106.9,22,Myspace
37.7,-98.7,2,Myspace
37.7,-89.7,6,Myspace
37.7,-6.7,1,Myspace
37.7,-75.9,1,Myspace
37.7,-5.7,2,Myspace
37.7,-82.7,59,Myspace
37.7,-84.5,2,Myspace
37.7,-97.8,47,Myspace
37.7,-122.0,446,Myspace
37.7,12.6,54,Myspace
37.7,-97.0,382,Myspace
37.7,-79.1,1,Myspace
37.7,-83.6,28,Myspace
37.7,-96.2,3,Myspace
37.7,13.4,4,Myspace
37.7,-75.7,83,Myspace
37.7,-112.2,16,Myspace
37.7,-75.2,1,Myspace
37.7,-97.7,30,Myspace
37.7,-117.2,1,Myspace
37.7,-101.1,2,Myspace
37.7,-122.5,2539,Myspace
37.7,-78.6,9,Myspace
37.7,-83.1,748,Myspace
37.7,-122.1,5422,Myspace
37.7,-85.0,2,Myspace
37.7,-88.3,19,Myspace
37.7,-97.3,4098,Myspace
37.7,-97.5,132,Myspace
37.7,-92.7,1087,Myspace
37.7,-79.2,2,Myspace
37.7,-121.2,1146,Myspace
37.7,-93.8,126,Myspace
37.7,-94.0,2,Myspace
37.7,-122.3,6,Myspace
37.7,-121.6,148,Myspace
37.7,-117.1,1,Myspace
37.7,-81.3,378,Myspace
37.7,-81.5,557,Myspace
37.7,-87.3,21,Myspace
37.7,-92.6,1,Myspace
37.7,-92.0,7,Myspace
37.7,-3.5,6,Myspace
37.7,-27.4,1,Myspace
37.7,-78.3,74,Myspace
37.7,-79.5,70,Myspace
37.7,-90.2,1,Myspace
37.7,-112.7,1,Myspace
37.7,-89.2,1243,Myspace
37.7,-3.6,3,Myspace
37.7,-121.8,4,Myspace
37.7,-80.8,282,Myspace
37.7,-79.8,51,Myspace
37.7,-1.0,87,Myspace
37.7,-92.1,1,Myspace
37.7,-4.2,1,Myspace
37.7,-90.7,1,Myspace
37.7,-110.2,1,Myspace
37.7,-119.2,1,Myspace
37.7,-82.3,479,Myspace
37.7,-82.5,185,Myspace
37.7,-94.8,1,Myspace
37.7,-103.8,1,Myspace
37.7,-116.1,1,Myspace
37.7,-120.6,413,Myspace
37.7,14.7,123,Myspace
37.7,-5.3,20,Myspace
37.7,-81.6,53,Myspace
37.7,-119.9,1,Myspace
37.7,-81.4,91,Myspace
37.7,-76.9,3,Myspace
37.7,-120.4,1,Myspace
37.7,-4.7,12,Myspace
37.7,-86.2,23,Myspace
37.7,-107.7,1,Myspace
37.7,-77.2,21,Myspace
37.7,-121.5,6,Myspace
37.7,-75.8,118,Myspace
37.7,15.1,33,Myspace
37.7,-4.6,2,Myspace
37.7,-79.6,28,Myspace
37.7,-80.1,1,Myspace
37.7,-84.0,665,Myspace
37.7,-96.5,4,Myspace
37.7,-108.8,9,Myspace
37.7,-109.0,1,Myspace
37.7,-117.8,1,Myspace
37.7,-4.9,22,Myspace
37.7,-93.4,2,Myspace
37.7,-87.7,82,Myspace
37.7,-120.7,2,Myspace
37.7,-2.6,1,Myspace
37.7,-78.7,8,Myspace
37.7,-78.5,1,Myspace
37.7,-93.6,12,Myspace
37.7,-86.3,55,Myspace
37.7,-116.0,1,Myspace
37.7,-4.5,1,Myspace
37.7,-107.8,1,Myspace
37.7,-6.6,9,Myspace
37.7,-77.3,299,Myspace
37.7,-120.1,49,Myspace
37.7,15.2,77,Myspace
37.7,-3.9,2,Myspace
37.7,-4.0,29,Myspace
37.7,-76.6,23,Myspace
37.7,-83.8,1,Myspace
37.7,-94.3,43,Myspace
37.7,-99.1,15,Myspace
37.7,-108.0,2,Myspace
37.7,-119.6,61,Myspace
37.7,-120.5,51,Myspace
37.7,-81.1,126,Myspace
37.7,-97.4,4227,Myspace
37.7,-74.9,1,Myspace
37.7,-5.1,4,Myspace
37.7,-113.5,12,Myspace
37.7,-2.9,3,Myspace
37.7,-113.3,3,Myspace
37.7,-106.1,1,Myspace
37.7,-88.5,702,Myspace
37.7,-88.1,94,Myspace
37.7,-84.8,1,Myspace
37.7,-76.0,1,Myspace
37.7,-77.7,71,Myspace
37.7,-86.7,98,Myspace
37.7,-84.2,1,Myspace
37.7,-98.8,5,Myspace
37.7,-89.8,1,Myspace
37.7,-85.5,2,Myspace
37.7,-82.6,1,Myspace
37.7,-78.1,1,Myspace
37.7,-6.5,2,Myspace
37.7,-100.6,1,Myspace
37.7,-98.0,1,Myspace
37.7,-109.3,1,Myspace
37.7,-89.0,1,Myspace
37.7,-114.0,1,Myspace
37.7,-105.8,1,Myspace
37.7,-87.1,2,Myspace
37.7,-84.3,114,Myspace
37.7,-76.5,9,Myspace
37.7,-45.9,1,Myspace
37.8,-78.7,25,Myspace
37.8,14.9,7,Myspace
37.8,-120.7,1196,Myspace
37.8,-83.2,1,Myspace
37.8,-87.0,1440,Myspace
37.8,-89.6,10,Myspace
37.8,-95.3,2,Myspace
37.8,-103.1,156,Myspace
37.8,13.0,2,Myspace
37.8,15.1,5,Myspace
37.8,-1.5,32,Myspace
37.8,-85.1,15,Myspace
37.8,-92.7,1,Myspace
37.8,-121.2,2029,Myspace
37.8,-79.2,9,Myspace
37.8,-80.2,1,Myspace
37.8,-92.4,171,Myspace
37.8,-89.9,1,Myspace
37.8,-93.9,1,Myspace
37.8,-77.5,345,Myspace
37.8,-86.1,563,Myspace
37.8,-90.0,34,Myspace
37.8,-90.3,1,Myspace
37.8,-90.6,960,Myspace
37.8,-102.5,1,Myspace
37.8,-114.4,23,Myspace
37.8,-86.4,64,Myspace
37.8,-90.9,38,Myspace
37.8,-108.9,71,Myspace
37.8,13.3,8,Myspace
37.8,-113.3,3,Myspace
37.8,-84.8,28,Myspace
37.8,-79.0,36,Myspace
37.8,-74.9,1,Myspace
37.8,-95.4,42,Myspace
37.8,-97.4,855,Myspace
37.8,-89.4,1,Myspace
37.8,-84.9,703,Myspace
37.8,-102.9,1,Myspace
37.8,-89.8,2,Myspace
37.8,-88.5,20,Myspace
37.8,-87.6,13,Myspace
37.8,-76.0,11,Myspace
37.8,-5.1,3,Myspace
37.8,-106.1,79,Myspace
37.8,-94.3,456,Myspace
37.8,-98.5,14,Myspace
37.8,-86.0,226,Myspace
37.8,-83.8,359,Myspace
37.8,-82.1,226,Myspace
37.8,-3.9,14,Myspace
37.8,-3.8,275,Myspace
37.8,-91.7,4,Myspace
37.8,-122.2,6203,Myspace
37.8,-81.2,2463,Myspace
37.8,-75.5,2,Myspace
37.8,-84.1,100,Myspace
37.8,-88.6,79,Myspace
37.8,-97.3,872,Myspace
37.8,-100.5,15,Myspace
37.8,-88.4,339,Myspace
37.8,-87.9,78,Myspace
37.8,-92.9,1,Myspace
37.8,-81.7,69,Myspace
37.8,-92.2,2,Myspace
37.8,-122.7,85,Myspace
37.8,-115.1,2,Myspace
37.8,13.6,6,Myspace
37.8,-3.5,5,Myspace
37.8,-79.5,254,Myspace
37.8,-84.3,2487,Myspace
37.8,-92.0,3,Myspace
37.8,-97.1,32,Myspace
37.8,-117.6,5,Myspace
37.8,-86.8,136,Myspace
37.8,-93.5,21,Myspace
37.8,-95.1,1,Myspace
37.8,-77.2,111,Myspace
37.8,-86.2,1,Myspace
37.8,-76.5,81,Myspace
37.8,-87.1,15,Myspace
37.8,-98.3,1,Myspace
37.8,-91.6,1,Myspace
37.8,-89.3,579,Myspace
37.8,-89.0,719,Myspace
37.8,-6.3,4,Myspace
37.8,-103.6,453,Myspace
37.8,-86.5,153,Myspace
37.8,-85.6,2,Myspace
37.8,-83.3,22,Myspace
37.8,-6.1,126,Myspace
37.8,-5.0,4,Myspace
37.8,-96.8,638,Myspace
37.8,14.5,1,Myspace
37.8,-105.7,8,Myspace
37.8,-84.2,2,Myspace
37.8,-0.8,83,Myspace
37.8,-77.9,26,Myspace
37.8,-121.4,7,Myspace
37.8,-94.0,205,Myspace
37.8,-94.6,1,Myspace
37.8,-96.6,7,Myspace
37.8,-121.6,1,Myspace
37.8,-77.3,45,Myspace
37.8,-81.5,1,Myspace
37.8,-86.3,110,Myspace
37.8,13.8,2,Myspace
37.8,-96.9,1,Myspace
37.8,-121.9,362,Myspace
37.8,-84.4,2,Myspace
37.8,-88.9,287,Myspace
37.8,13.9,21,Myspace
37.8,-121.7,1,Myspace
37.8,-79.7,264,Myspace
37.8,-75.2,1,Myspace
37.8,-88.7,1,Myspace
37.8,-97.7,24,Myspace
37.8,12.8,1,Myspace
37.8,-86.9,2,Myspace
37.8,-94.8,304,Myspace
37.8,-98.0,13,Myspace
37.8,-78.1,34,Myspace
37.8,-82.3,208,Myspace
37.8,-82.6,113,Myspace
37.8,-85.5,1156,Myspace
37.8,-78.5,1,Myspace
37.8,-91.0,2,Myspace
37.8,-91.3,21,Myspace
37.8,-111.6,16,Myspace
37.8,-93.6,83,Myspace
37.8,14.2,5,Myspace
37.8,14.6,9,Myspace
37.8,-77.7,86,Myspace
37.8,-97.0,65,Myspace
37.8,-109.5,1,Myspace
37.8,-118.1,23,Myspace
37.8,-122.3,5687,Myspace
37.8,-122.0,893,Myspace
37.8,-81.3,111,Myspace
37.8,-83.6,16,Myspace
37.8,-84.5,1,Myspace
37.8,-93.8,1,Myspace
37.8,-83.0,78,Myspace
37.8,15.2,32,Myspace
37.8,-4.0,10,Myspace
37.8,-76.6,6,Myspace
37.8,-79.8,21,Myspace
37.8,-80.8,12,Myspace
37.8,-81.1,259,Myspace
37.8,-108.0,1,Myspace
37.8,-121.8,864,Myspace
37.8,-76.2,1,Myspace
37.8,-85.2,40,Myspace
37.8,-106.7,1,Myspace
37.8,-90.1,3,Myspace
37.8,13.7,5,Myspace
37.8,-78.0,15,Myspace
37.8,-90.5,3,Myspace
37.8,-112.3,2,Myspace
37.8,-112.6,1,Myspace
37.8,-92.8,23,Myspace
37.8,-96.0,20,Myspace
37.8,-119.1,19,Myspace
37.8,-121.0,437,Myspace
37.8,-121.3,613,Myspace
37.8,-1.7,1,Myspace
37.8,-52.8,1,Myspace
37.8,-80.3,1,Myspace
37.8,-80.6,13,Myspace
37.8,-83.5,2,Myspace
37.8,-82.7,241,Myspace
37.8,-93.2,57,Myspace
37.8,14.1,4,Myspace
37.8,-78.3,256,Myspace
37.8,-81.6,80,Myspace
37.8,-87.3,1981,Myspace
37.8,-120.3,23,Myspace
37.8,-120.6,1,Myspace
37.8,-1.4,45,Myspace
37.8,-77.1,32,Myspace
37.8,14.0,5,Myspace
37.8,-89.5,1,Myspace
37.8,-86.6,69,Myspace
37.8,-77.0,12,Myspace
37.8,-3.3,4,Myspace
37.8,-90.8,31,Myspace
37.8,-90.2,1,Myspace
37.8,-118.0,1,Myspace
37.8,-97.6,14,Myspace
37.8,-93.0,17,Myspace
37.8,-80.5,12,Myspace
37.8,-5.6,1,Myspace
37.8,22.7,1,Myspace
37.8,12.6,19,Myspace
37.8,-75.0,1,Myspace
37.8,-84.6,1,Myspace
37.8,-87.5,1808,Myspace
37.8,-88.8,61,Myspace
37.8,-89.1,425,Myspace
37.8,-100.0,1045,Myspace
37.8,-1.6,4,Myspace
37.8,-5.4,1,Myspace
37.8,-76.4,14,Myspace
37.8,-80.9,132,Myspace
37.8,-98.9,4,Myspace
37.8,-89.2,110,Myspace
37.8,-3.6,27,Myspace
37.8,-3.1,2,Myspace
37.8,-80.0,1,Myspace
37.8,-92.1,1061,Myspace
37.8,-92.5,1,Myspace
37.8,-105.3,1,Myspace
37.8,-75.6,239,Myspace
37.8,-85.8,2,Myspace
37.8,-1.0,23,Myspace
37.8,-76.8,9,Myspace
37.8,-0.9,3,Myspace
37.8,-84.7,119,Myspace
37.8,-113.2,867,Myspace
37.8,-110.0,1,Myspace
37.8,-122.5,2251,Myspace
37.8,-122.1,2668,Myspace
37.8,-82.8,791,Myspace
37.8,-78.6,32,Myspace
37.8,-2.5,1,Myspace
37.8,-83.1,1,Myspace
37.8,-85.0,2,Myspace
37.8,-93.3,36,Myspace
37.8,-97.5,82,Myspace
37.8,-83.9,282,Myspace
37.8,-79.4,2,Myspace
37.8,-134.8,1,Myspace
37.8,-98.4,1,Myspace
37.8,-79.9,31,Myspace
37.8,-80.4,3,Myspace
37.8,-112.9,4,Myspace
37.8,-90.4,1032,Myspace
37.8,-4.2,1,Myspace
37.8,-90.7,205,Myspace
37.8,-99.7,1,Myspace
37.8,14.4,12,Myspace
37.8,-83.7,13,Myspace
37.8,-1.1,6,Myspace
37.8,-89.7,7,Myspace
37.8,-122.4,9148,Myspace
37.8,-83.4,53,Myspace
37.8,-78.9,25,Myspace
37.8,-120.9,1,Myspace
37.8,-81.9,71,Myspace
37.8,-77.4,2,Myspace
37.8,-99.9,3,Myspace
37.8,-104.7,1,Myspace
37.8,-91.2,20,Myspace
37.8,12.9,5,Myspace
37.8,-88.2,41,Myspace
37.8,-97.2,278,Myspace
37.8,-118.7,1,Myspace
37.8,-75.7,24,Myspace
37.8,-95.2,11,Myspace
37.8,13.4,38,Myspace
37.8,-81.4,343,Myspace
37.8,-76.9,30,Myspace
37.8,-85.7,64,Myspace
37.8,-76.7,12,Myspace
37.8,-105.2,12,Myspace
37.8,-80.1,563,Myspace
37.8,-81.8,191,Myspace
37.8,-92.3,516,Myspace
37.8,-109.0,1,Myspace
37.8,-100.7,10,Myspace
37.8,-87.2,4,Myspace
37.8,-78.2,22,Myspace
37.8,12.4,99,Myspace
37.8,-85.9,17,Myspace
37.8,-119.5,1,Myspace
37.8,-77.6,1,Myspace
37.8,-82.0,981,Myspace
37.8,-87.8,15,Myspace
37.8,-94.5,9,Myspace
37.8,-96.1,1,Myspace
37.8,-120.8,3,Myspace
37.8,-121.1,476,Myspace
37.8,-93.4,1,Myspace
37.8,-4.9,9,Myspace
37.8,-82.9,267,Myspace
37.8,-78.4,3,Myspace
37.8,-6.9,1,Myspace
37.8,14.8,18,Myspace
37.8,-82.4,125,Myspace
37.9,-78.9,21,Myspace
37.9,-83.4,61,Myspace
37.9,-122.4,45,Myspace
37.9,-77.4,4,Myspace
37.9,-81.9,103,Myspace
37.9,-120.9,4,Myspace
37.9,-85.2,19,Myspace
37.9,-76.2,1,Myspace
37.9,15.3,19,Myspace
37.9,-85.9,1931,Myspace
37.9,-82.4,305,Myspace
37.9,-104.9,33,Myspace
37.9,-82.2,122,Myspace
37.9,-103.7,1,Myspace
37.9,-86.7,98,Myspace
37.9,-77.7,1,Myspace
37.9,-4.9,2,Myspace
37.9,-84.1,2,Myspace
37.9,-91.3,1,Myspace
37.9,-88.6,2,Myspace
37.9,-104.8,64,Myspace
37.9,-75.5,66,Myspace
37.9,-100.7,1,Myspace
37.9,-120.2,1,Myspace
37.9,-78.2,1,Myspace
37.9,-87.2,56,Myspace
37.9,-92.4,1,Myspace
37.9,-78.5,151,Myspace
37.9,-4.5,2,Myspace
37.9,-6.6,23,Myspace
37.9,-112.1,1,Myspace
37.9,-103.5,1,Myspace
37.9,-91.0,167,Myspace
37.9,-86.3,37,Myspace
37.9,-90.9,467,Myspace
37.9,-86.4,1,Myspace
37.9,-75.6,97,Myspace
37.9,-1.0,1,Myspace
37.9,-80.8,7,Myspace
37.9,-100.3,41,Myspace
37.9,-121.8,172,Myspace
37.9,-92.9,2,Myspace
37.9,-115.4,1,Myspace
37.9,-1.1,14,Myspace
37.9,-3.7,2,Myspace
37.9,-87.4,55,Myspace
37.9,-91.9,70,Myspace
37.9,-116.6,2,Myspace
37.9,-121.1,2,Myspace
37.9,-77.6,75,Myspace
37.9,-82.0,169,Myspace
37.9,-82.8,192,Myspace
37.9,-93.3,38,Myspace
37.9,-94.1,5,Myspace
37.9,-94.5,4,Myspace
37.9,-96.1,1,Myspace
37.9,-99.7,20,Myspace
37.9,-110.2,2,Myspace
37.9,-4.2,9,Myspace
37.9,-48.6,1,Myspace
37.9,-90.7,126,Myspace
37.9,-99.5,41,Myspace
37.9,-90.3,1,Myspace
37.9,-89.6,21,Myspace
37.9,-87.0,52,Myspace
37.9,-85.1,1,Myspace
37.9,-5.8,4,Myspace
37.9,-107.6,13,Myspace
37.9,-103.1,1,Myspace
37.9,-77.0,214,Myspace
37.9,-76.8,1,Myspace
37.9,-89.5,54,Myspace
37.9,-86.6,5,Myspace
37.9,-85.8,2,Myspace
37.9,13.1,1,Myspace
37.9,-79.3,35,Myspace
37.9,-80.3,1,Myspace
37.9,-80.5,2,Myspace
37.9,-95.6,2,Myspace
37.9,-121.3,103,Myspace
37.9,-89.4,2,Myspace
37.9,-84.9,31,Myspace
37.9,-102.9,11,Myspace
37.9,-79.2,41,Myspace
37.9,-80.2,204,Myspace
37.9,-121.2,75,Myspace
37.9,13.6,4,Myspace
37.9,-1.2,7,Myspace
37.9,-84.3,1,Myspace
37.9,-87.1,156,Myspace
37.9,-89.0,31,Myspace
37.9,-101.5,2,Myspace
37.9,-79.7,1,Myspace
37.9,-121.7,1531,Myspace
37.9,-100.2,1,Myspace
37.9,13.9,1,Myspace
37.9,-80.7,13,Myspace
37.9,-111.9,1,Myspace
37.9,-112.4,1,Myspace
37.9,-87.6,854,Myspace
37.9,-3.0,2,Myspace
37.9,-88.1,21,Myspace
37.9,-99.0,17,Myspace
37.9,-85.6,2,Myspace
37.9,-119.3,1,Myspace
37.9,-86.5,1,Myspace
37.9,-90.8,1,Myspace
37.9,12.9,3,Myspace
37.9,-91.2,2,Myspace
37.9,-113.7,16,Myspace
37.9,-84.6,1595,Myspace
37.9,-87.5,13,Myspace
37.9,-89.1,213,Myspace
37.9,-91.8,1132,Myspace
37.9,-102.6,386,Myspace
37.9,-112.3,39,Myspace
37.9,-76.3,35,Myspace
37.9,-85.3,82,Myspace
37.9,-86.1,111,Myspace
37.9,-90.6,74,Myspace
37.9,-102.5,1,Myspace
37.9,-77.5,35,Myspace
37.9,-88.4,1,Myspace
37.9,-95.4,194,Myspace
37.9,-97.4,53,Myspace
37.9,-94.8,2,Myspace
37.9,-95.0,14,Myspace
37.9,-99.6,3,Myspace
37.9,-120.6,3,Myspace
37.9,-2.3,2,Myspace
37.9,-77.1,8,Myspace
37.9,-81.6,15,Myspace
37.9,-82.3,320,Myspace
37.9,-82.5,620,Myspace
37.9,-95.7,26,Myspace
37.9,-96.7,3,Myspace
37.9,15.9,3,Myspace
37.9,-85.4,9,Myspace
37.9,-107.9,3,Myspace
37.9,-4.4,3,Myspace
37.9,-120.7,143,Myspace
37.9,-87.7,998,Myspace
37.9,-78.7,29,Myspace
37.9,-81.5,101,Myspace
37.9,-81.3,73,Myspace
37.9,-94.0,1,Myspace
37.9,-122.3,4644,Myspace
37.9,-121.6,175,Myspace
37.9,-111.1,4,Myspace
37.9,-107.3,20,Myspace
37.9,-4.3,4,Myspace
37.9,-78.8,25,Myspace
37.9,-79.0,1,Myspace
37.9,-87.8,488,Myspace
37.9,-91.5,14,Myspace
37.9,-93.1,1,Myspace
