Latitude,Longitude,Value,Depth,Time
30.531,81.875,5,17,2010-03
30.64,81.953,4.9,29,2010-03
-32.891,-72.369,4.5,19,2010-03
-21.288,-69.929,4.8,48,2010-03
65.93,-150.448,3.1,11,2010-03
65.939,-150.452,3.9,11,2010-03
-55.708,-27.276,4.7,35,2010-03
35.606,140.359,4.2,54,2010-03
35.549,140.144,4.8,63,2010-03
-36.967,-73.308,4.2,36,2010-03
19.649,-75.827,4.6,10,2010-03
49.139,-128.742,3.9,10,2010-03
-34.853,-71.958,4.1,30,2010-03
-42.122,173.846,4.5,14,2010-03
-34.559,-71.993,4.5,35,2010-03
59.842,-153.352,2.8,126,2010-03
-36.217,-73.257,6.7,18,2010-03
-36.197,-73.386,4.6,35,2010-03
-36.265,-73.261,4.8,38,2010-03
-36.405,-73.074,5.4,42,2010-03
-45.462,166.923,4,59,2010-03
50.98,-178.43,3.5,31,2010-03
-36.489,-73.375,4,35,2010-03
-36.184,-73.316,4.5,35,2010-03
-36.193,-72.808,4.6,35,2010-03
18.95,-64.337,2.9,23,2010-03
51.14,96.952,4.2,10,2010-03
33.006,138.09,4.4,283,2010-03
-37.197,-73.767,4.4,23,2010-03
18.921,145.558,4.1,147,2010-03
42.964,149.152,4.7,10,2010-03
19.355,-65.668,3.4,6,2010-03
-36.183,-73.36,4.2,36,2010-03
-38.127,-73.521,4.7,35,2010-03
-27.685,-113.343,4.7,10,2010-03
-36.212,-73.187,4.9,35,2010-03
-42.13,173.866,4,8,2010-03
52.128,142.207,5.8,24,2010-03
-36.142,-73.4,4.5,35,2010-03
51.991,142.317,4,10,2010-03
-36.123,-73.365,4.5,35,2010-03
52.152,142.341,4.4,10,2010-03
33.992,-118.082,4.2,18,2010-03
52.135,142.305,4.6,10,2010-03
-35.335,-72.814,4.5,27,2010-03
53.964,-163.745,2.9,25,2010-03
65.93,-150.327,3.9,19,2010-03
-17.724,-178.785,5.2,554,2010-03
57.856,-156.477,2.7,134,2010-03
-36.65,176.715,4,268,2010-03
2.131,127.221,4.8,81,2010-03
18.638,-65.052,2.5,13,2010-03
-47.592,32.137,4.4,10,2010-03
-36.092,-73.534,4.6,36,2010-03
-34.67,-71.881,4.6,35,2010-03
28.999,142.118,4.4,35,2010-03
52.192,142.384,4.4,10,2010-03
-6.03,149.837,4.6,62,2010-03
-36.303,-72.478,4,35,2010-03
-5.738,151.593,4,55,2010-03
35.21,27.52,3.8,28,2010-03
-24.472,-176.4,4.6,115,2010-03
18.986,-66.498,2.7,5,2010-03
61.554,-146.382,3,25,2010-03
19.103,-66.464,2.6,14,2010-03
19.073,-66.473,2.5,14,2010-03
40.449,-125.201,3.7,0,2010-03
-24.472,-176.043,5,59,2010-03
52.865,-167.935,2.6,48,2010-03
-34.507,-71.847,4.8,9,2010-03
-36.143,-73.174,4.8,35,2010-03
63.944,-148.957,2.5,0,2010-03
19.069,-66.404,2.9,38,2010-03
-35.53,178.007,4.1,204,2010-03
-3.032,129.332,4.3,37,2010-03
-27.738,-113.217,5.1,10,2010-03
-36.852,177.28,4.1,162,2010-03
19.012,-66.465,2.9,4,2010-03
16.037,-96.977,4.1,16,2010-03
-4.643,102.828,5.3,70,2010-03
19.088,-66.5,2.5,15,2010-03
18.993,-66.487,3,4,2010-03
19.05,-66.501,2.7,9,2010-03
18.968,-66.493,2.6,8,2010-03
19.092,-66.505,2.8,18,2010-03
19.092,-66.497,3,25,2010-03
19.171,-66.54,2.9,35,2010-03
19.055,-66.498,2.9,13,2010-03
18.995,-66.483,2.6,5,2010-03
19.118,-66.5,2.5,30,2010-03
19.08,-66.475,3,27,2010-03
19.082,-66.494,2.5,25,2010-03
19.083,-66.509,2.9,25,2010-03
-37.962,-73.949,4.5,35,2010-03
19.052,-66.483,2.7,11,2010-03
19.117,-66.538,2.8,23,2010-03
19.092,-66.497,2.8,24,2010-03
19.072,-66.492,2.8,21,2010-03
19.09,-66.498,2.7,20,2010-03
19.103,-66.49,2.6,32,2010-03
19.073,-66.494,2.7,11,2010-03
13.434,-88.711,3.7,29,2010-03
19.113,-66.511,2.7,25,2010-03
19.09,-66.486,2.9,41,2010-03
4.505,95.62,4.5,84,2010-03
19.002,-66.48,2.8,4,2010-03
-35.26,-71.969,4.2,18,2010-03
60.411,-141.414,2.8,12,2010-03
19.108,-66.5,2.8,24,2010-03
-38.224,-75.059,4.3,35,2010-03
19.094,-66.511,2.7,27,2010-03
19.056,-66.485,3,31,2010-03
-21.088,-69.636,3.9,83,2010-03
19.056,-66.389,2.8,19,2010-03
19.045,-66.497,2.7,14,2010-03
-58.27,-29.735,5,51,2010-03
-58.236,-29.118,4.5,35,2010-03
53.506,-165.212,2.5,30,2010-03
49.651,155.859,4.6,46,2010-03
18.232,-66.518,2.6,85,2010-03
-35.041,-73.797,4.1,3,2010-03
40.185,-121.329,3.7,7,2010-03
58.839,-136.641,3.8,6,2010-03
32.325,-115.283,4.1,5,2010-03
-36.16,-73.252,4.9,25,2010-03
-43.842,-72.569,5.4,10,2010-03
-35.444,-73.434,4.3,35,2010-03
-35.444,-73.041,4.9,22,2010-03
-35.43,-72.963,4.7,35,2010-03
-36.596,-72.91,5,27,2010-03
-33.852,-70.17,4.5,115,2010-03
-37.189,-73.853,4.3,23,2010-03
35.575,-96.786,2.5,5,2010-03
-34.525,-71.857,4.4,12,2010-03
-42.893,-83.338,4.3,10,2010-03
34.496,81.324,4.5,10,2010-03
-36.773,-73.729,4.4,35,2010-03
0.252,120.276,4.5,63,2010-03
18.86,-64.63,3.1,1,2010-03
52.344,-168.112,2.6,40,2010-03
-36.896,-73.12,4.8,35,2010-03
-37.8,-72.992,4.6,35,2010-03
2.212,96.353,4.2,50,2010-03
-5.115,152.745,4.1,35,2010-03
51.735,-179.155,2.8,4,2010-03
-33.917,-71.491,3.4,38,2010-03
-36.569,-72.773,5.1,28,2010-03
19.092,-66.51,2.8,25,2010-03
52.401,-167.053,3,24,2010-03
-34.361,-72.008,5.1,35,2010-03
-35.912,-72.162,4.8,49,2010-03
18.987,-66.491,2.7,6,2010-03
19.095,-66.521,3,25,2010-03
19.092,-66.546,2.7,24,2010-03
19.114,-66.521,2.8,24,2010-03
-34.288,-71.963,4.5,35,2010-03
32.328,-115.29,3.2,4,2010-03
32.308,-115.245,3.5,4,2010-03
17.925,-62.489,3.8,139,2010-03
-48.618,164.855,4.9,10,2010-03
-34.242,-73.746,4.3,35,2010-03
-48.733,164.672,5.6,10,2010-03
32.806,-115.594,2.6,15,2010-03
-48.519,164.895,5.1,10,2010-03
1.321,126.343,5.1,57,2010-03
44.189,-129.313,4.1,10,2010-03
-19.419,-177.661,4.7,524,2010-03
34.334,81.759,5,37,2010-03
-34.424,-71.928,4.1,29,2010-03
45.548,-122.675,1.4,6,2010-03
0.849,120.731,5,28,2010-03
19.118,-66.504,2.5,19,2010-03
-60.268,-28.243,4.7,49,2010-03
-34.734,-72.345,4.3,35,2010-03
24.413,122.286,4.5,10,2010-03
-23.318,-177.177,5.6,158,2010-03
-44.179,-72.832,5.1,4,2010-03
-34.591,-71.914,4.6,35,2010-03
67.769,-163.724,2.7,10,2010-03
-3.201,147.937,4.5,10,2010-03
60.143,-152.674,2.5,109,2010-03
40.653,-125.477,3.3,9,2010-03
3.18,-74.68,4.3,24,2010-03
52.705,-169.465,2.5,18,2010-03
-7.063,129.41,4.9,149,2010-03
51.367,-178.257,2.7,25,2010-03
11.12,143.154,4.3,14,2010-03
-35.492,-72.822,4.9,35,2010-03
67.815,-159.994,2.7,17,2010-03
-1.721,120.796,4.2,57,2010-03
18.9,-65.862,2.9,33,2010-03
24.4,122.03,4,25,2010-03
-35.903,-72.951,4.7,35,2010-03
53.459,-163.176,2.5,10,2010-03
43.792,19.075,4,2,2010-03
35.019,-111.609,2.7,5,2010-03
-22.266,-179.557,5,605,2010-03
-21.747,-175.753,4.8,106,2010-03
-0.951,99.774,3.8,35,2010-03
-33.546,-71.984,3.8,3,2010-03
19.155,-64.66,3.3,74,2010-03
-21.787,-68.64,4.8,144,2010-03
-34.255,-71.988,4.9,9,2010-03
53.482,-163.362,3.5,28,2010-03
-34.231,-71.993,4.7,37,2010-03
-35.918,-72.767,4.7,39,2010-03
18.905,-65.194,2.8,4,2010-03
68.889,-17.299,4.6,10,2010-03
-46.026,166.069,4.6,35,2010-03
-34.676,-71.818,3.7,36,2010-03
51.266,-172.458,3.3,10,2010-03
-38.154,-73.726,4.8,21,2010-03
-35.006,-72.14,4.5,26,2010-03
-26.919,-176.415,4.9,47,2010-03
-27.039,-176.425,4.5,35,2010-03
-14.091,-74.366,4.8,99,2010-03
38.526,55.616,4.3,5,2010-03
-33.531,-72.172,5,26,2010-03
4.209,125.6,4.8,147,2010-03
-24.915,-65.532,4,10,2010-03
52.151,142.223,4.8,30,2010-03
61.171,160.608,4.6,35,2010-03
63.87,-146.704,3,11,2010-03
52.631,-162.787,2.7,25,2010-03
18.799,-64.182,3.2,34,2010-03
52.659,-162.928,2.9,19,2010-03
50.175,151.623,4.3,341,2010-03
-23.27,-70.659,4.2,35,2010-03
56.816,-154.255,2.7,24,2010-03
-36.964,177.739,4,63,2010-03
-35.541,-73.475,5.4,14,2010-03
-35.618,-73.153,4.7,35,2010-03
18.16,-66.408,2.5,8,2010-03
-32.706,-179.199,4.5,48,2010-03
-34.416,-71.959,4,14,2010-03
54.496,110.105,5.5,10,2010-03
4.654,125.851,4,35,2010-03
36.736,140.397,4.2,78,2010-03
58.424,-154.59,2.6,98,2010-03
-21.102,-176.459,4.3,228,2010-03
-35.518,-72.608,4.8,36,2010-03
-5.463,147.52,5,184,2010-03
-36.783,-73.372,4.1,35,2010-03
53.723,-166.225,2.8,74,2010-03
-32.321,-71.302,3.7,42,2010-03
-11.204,34.434,4.3,10,2010-03
38.827,-122.759,2,1,2010-03
4.041,127.035,4.8,67,2010-03
51.179,-179.976,3.1,25,2010-03
-37.198,-73.812,4.4,35,2010-03
-34.118,-73.687,4.2,25,2010-03
16.435,-94.681,4.3,90,2010-03
55.776,-157.601,2.6,31,2010-03
-33.251,-72.113,5,35,2010-03
-34.44,-72.04,5.2,16,2010-03
35.504,-118.258,2.6,4,2010-03
-34.464,-71.695,4.8,29,2010-03
50.423,178.429,2.7,28,2010-03
15.717,145.907,4.6,126,2010-03
21.421,100.089,4.7,10,2010-03
-2.433,-78.413,4.6,116,2010-03
17.395,-100.985,4.8,20,2010-03
31.467,142.278,4.7,9,2010-03
-38.542,-73.721,4.9,28,2010-03
62.898,-148.154,2.5,60,2010-03
35.554,-97.473,2.4,10,2010-03
-36.323,-73.334,4.6,35,2010-03
40.6,-124.762,3.7,21,2010-03
-56.352,-26.887,4.6,95,2010-03
17.014,-66.644,2.9,7,2010-03
51.385,-168.512,2.9,19,2010-03
51.02,-179.868,2.9,13,2010-03
17.913,-66.521,2.9,13,2010-03
42.898,-99.801,2.7,5,2010-03
-37.825,-71.664,4.5,35,2010-03
-37.934,-73.33,4.8,35,2010-03
-35.877,-73.533,4.4,11,2010-03
62.619,-143.052,2.5,8,2010-03
11.069,-86.623,4.4,29,2010-03
33.098,140.34,4.5,35,2010-03
47.43,-113.03,2.5,25,2010-03
-17.147,-173.913,4.5,10,2010-03
-38.192,-74.863,4.7,35,2010-03
12.944,145.409,4.3,41,2010-03
39.273,90.15,4.2,8,2010-03
-34.2,-73.19,4.6,35,2010-03
-34.201,-73.315,4,35,2010-03
-45.085,167.441,4.3,65,2010-03
51.457,-173.355,4.4,16,2010-03
32.563,-115.553,3.5,20,2010-03
19.093,-66.52,2.9,22,2010-03
32.519,-115.542,3.7,0,2010-03
18.756,-67.4,2.8,9,2010-03
-34.406,-71.723,5,39,2010-03
-8.075,108.96,4.4,72,2010-03
44.354,-129.244,3.6,10,2010-03
-18.895,-177.546,4.8,411,2010-03
3.415,126.979,4.7,49,2010-03
-3.361,152.245,6.6,414,2010-03
-34.007,-72.409,4.3,35,2010-03
-54.475,143.379,5.1,10,2010-03
57.199,-153.678,2.6,40,2010-03
16.188,-98.62,4.4,25,2010-03
-37.857,-73.048,4.8,35,2010-03
4.136,126.566,4.4,35,2010-03
3.396,126.864,4.6,48,2010-03
51.884,-166.404,5.1,17,2010-03
-36.279,-73.439,4.8,5,2010-03
-34.271,-72.243,4,33,2010-03
3.996,126.391,4.4,41,2010-03
19.674,-75.331,5.6,14,2010-03
19.803,-75.353,4.4,10,2010-03
-35.025,-72.006,3.9,20,2010-03
-35.262,178.958,4,276,2010-03
-1.944,-79.675,4.4,107,2010-03
19.76,-75.364,4.9,10,2010-03
51.59,176.122,3.9,19,2010-03
13.905,92.944,4.5,35,2010-03
39.539,23.44,4,12,2010-03
-34.685,-72.084,5.2,24,2010-03
19.872,-105.465,4.7,63,2010-03
15.927,-91.294,5.3,39,2010-03
18.433,-66.516,3.3,132,2010-03
51.841,-166.749,3.7,1,2010-03
-33.426,-72.115,4.7,35,2010-03
19.591,-75.385,3.1,10,2010-03
-34.548,-72.023,4.3,35,2010-03
43.651,-127.27,3,10,2010-03
43.403,-127.352,2.8,10,2010-03
18.469,-72.498,4.1,10,2010-03
-34.776,-72.466,4.4,31,2010-03
-33.924,-72.327,4.6,35,2010-03
-33.232,-72.3,4.1,16,2010-03
-14.89,-177.714,4.7,427,2010-03
-25.87,-66.663,4.4,35,2010-03
32.311,-115.265,4.1,5,2010-03
51.301,-173.219,3.3,35,2010-03
13.859,-91.78,4.5,74,2010-03
-29.413,60.914,5.2,10,2010-03
-34.719,-71.759,4.1,35,2010-03
24.827,95.377,4.4,125,2010-03
51.622,-173.394,4.4,41,2010-03
-35.328,-71.379,4.6,35,2010-03
-35.406,-73.123,4.3,35,2010-03
-5.598,154.116,4.8,42,2010-03
2.34,128.89,4,35,2010-03
3.331,126.645,4.4,35,2010-03
17.913,-66.522,2.9,13,2010-03
-4.54,101.802,4.4,37,2010-03
2.108,98.93,4.2,35,2010-03
-33.226,-72.411,4.5,20,2010-03
-19.535,-68.76,4.3,128,2010-03
-35.16,-71.958,4.5,44,2010-03
-33.592,-72.578,4,24,2010-03
53.387,-165.225,2.6,27,2010-03
53.079,-166.844,3.8,25,2010-03
-25.781,78.385,4.6,10,2010-03
-8.652,110.526,3.6,64,2010-03
6.74,-73.114,4.5,155,2010-03
32.326,-115.258,3.8,5,2010-03
-36.427,-73.193,4.7,35,2010-03
33.941,-116.736,3,15,2010-03
-21.86,-68.072,4,102,2010-03
-35.114,-71.931,4.3,40,2010-03
-37.961,-73.287,4,36,2010-03
-34.632,-72.017,4.8,16,2010-03
62.304,-151.249,2.5,70,2010-03
-34.95,-71.429,3.9,56,2010-03
-36.344,-73.164,5.5,36,2010-03
-36.402,-73.078,4,35,2010-03
-34.202,-72.011,4.5,35,2010-03
-38.003,-73.744,4.4,35,2010-03
-22.475,-174.823,5.1,78,2010-03
36.673,-121.294,2.8,4,2010-03
-34.7,-73.556,4.5,35,2010-03
15.413,-94.738,4.4,16,2010-03
-2.148,125.6,4.5,29,2010-03
-34.921,-71.575,4.2,58,2010-03
-15.157,-173.569,4.3,35,2010-03
33.749,-118.604,2.9,2,2010-03
-3.492,102.279,4.9,96,2010-03
-35.106,-72.452,4.2,35,2010-03
59.456,-149.692,3,19,2010-03
54.305,-163.709,2.9,67,2010-03
32.324,-115.265,3.6,9,2010-03
-14.723,167.194,5.2,81,2010-03
51.44,178.631,2.6,40,2010-03
-16.186,-69.515,4.9,188,2010-03
-35.884,-72.732,4.5,35,2010-03
35.556,-96.75,3.7,8,2010-03
52.362,-170.379,3.2,74,2010-03
19.678,-70.944,4.6,38,2010-03
41.865,-125.986,4.3,10,2010-03
46.989,152.632,4.6,90,2010-03
-4.522,143.906,4.9,92,2010-03
32.331,-115.275,3.4,8,2010-03
-17.556,-13.078,5.2,10,2010-03
32.324,-115.284,3,6,2010-03
-26.483,178.392,4.7,618,2010-03
41.806,-126.223,3.2,23,2010-03
-7.794,125.946,4.5,35,2010-03
-8.428,122.082,4.5,214,2010-03
36.091,-97.452,2.6,8,2010-03
7.039,-82.199,4.6,10,2010-03
51.518,177.686,2.6,29,2010-03
41.851,-126.071,3.6,10,2010-03
35.556,-96.797,2.7,5,2010-03
66.403,-157.637,4.5,20,2010-03
-6.533,130.34,4.7,130,2010-03
-41.257,-88.949,5.3,10,2010-03
18.573,-67.746,3,93,2010-03
35.58,-96.765,2.8,5,2010-03
-34.018,-73.25,4,35,2010-03
35.574,-96.781,2.3,5,2010-03
56.533,-156.804,4.7,59,2010-03
-16.101,176.469,4.5,459,2010-03
-20.492,-68.615,4.3,113,2010-03
19.218,-64.557,3.2,63,2010-03
-35.117,-72.058,4.5,37,2010-03
-57.954,-25.291,4.9,53,2010-03
-30.344,-177.599,4.1,62,2010-03
25.936,128.403,4.5,6,2010-03
-35.448,-72.613,4.4,35,2010-03
45.33,149.974,4.5,53,2010-03
60.093,-147.851,2.7,10,2010-03
51.52,173.506,3.5,13,2010-03
35.541,-96.74,2.3,5,2010-03
-15.23,167.548,5,114,2010-03
46.791,141.845,5,35,2010-03
-15.854,167.588,4.3,70,2010-03
-4.57,101.77,4.2,35,2010-03
-1.661,-80.447,4.8,27,2010-03
18.469,120.736,5.9,47,2010-03
18.256,-67.652,2.7,69,2010-03
12.697,142.507,4.4,163,2010-03
61.327,-151.906,2.6,91,2010-03
66.337,-157.526,2.8,6,2010-03
-11.987,165.816,5.1,35,2010-03
44.98,147.175,4.8,158,2010-03
44.383,-128.983,3.3,10,2010-03
19.471,-66.32,3.2,34,2010-03
13.132,-89.942,4.5,51,2010-03
60.083,-147.848,2.7,14,2010-03
-38.53,-73.155,4.3,35,2010-03
19.076,-70.154,3.2,73,2010-03
-45.694,-76.611,5,10,2010-03
40.311,-124.534,2.8,21,2010-03
-34.808,-73.82,5.1,35,2010-03
-35.655,-73.3,4.7,35,2010-03
18.779,-67.096,2.9,55,2010-03
-33.889,-178.74,4.9,35,2010-03
-33.984,-178.732,4.5,35,2010-03
-18.926,169.698,4.9,10,2010-03
-34.958,-72.499,4.4,36,2010-03
-5.979,145.843,4.2,115,2010-03
21.147,-45.641,4.4,10,2010-03
15.019,-92.876,4.4,80,2010-03
33.345,-116.372,2.2,11,2010-03
44.157,148.259,4.1,35,2010-03
55.618,-160.194,2.9,76,2010-03
56.342,-152.57,3.3,15,2010-03
-12.555,166.226,4.2,35,2010-03
33.78,75.151,4.2,39,2010-03
-33.942,-178.837,4.3,35,2010-03
-38.23,-73.438,4.6,21,2010-03
30.427,83.839,4.1,35,2010-03
-37.358,-73.77,4.8,31,2010-03
27.61,127.864,4.1,50,2010-03
15.365,-91.902,4,208,2010-03
2.029,126.399,4.2,36,2010-03
34.545,-120.714,3.1,14,2010-03
-46.308,165.834,4.4,33,2010-03
17.919,-65.453,2.6,15,2010-03
43.324,-127.614,3.1,10,2010-03
37.487,74.63,4.9,50,2010-03
52.958,171.961,5.3,15,2010-03
37.463,74.618,4.7,49,2010-03
31.216,103.546,4.7,29,2010-03
52.336,-167.923,2.6,25,2010-03
-17.265,-178.811,4.7,559,2010-03
18.201,-67.853,2.8,80,2010-03
34.756,-36.609,4.8,10,2010-03
34.745,-36.623,4.6,10,2010-03
-15.327,-74.56,5.2,53,2010-03
-15.428,167.772,4.3,138,2010-03
-30.9,-178.615,4.6,80,2010-03
11.319,-85.913,4.5,7,2010-03
-35.816,-72.196,4.6,46,2010-03
-37.15,-73.557,4.9,19,2010-03
32.509,92.704,5.7,5,2010-03
38.822,-119.369,3.2,7,2010-03
38.822,-119.37,3.6,8,2010-03
42.594,-74.186,2.7,14,2010-03
-23.294,-68.744,4,97,2010-03
32.515,92.826,5.5,19,2010-03
-55.757,-27.172,4.9,35,2010-03
33.9,-118.465,2,12,2010-03
45.402,141.865,4.5,291,2010-03
47.579,145.561,4.3,419,2010-03
-34.938,-73.797,4,35,2010-03
7.649,92.127,4.3,35,2010-03
-44.983,166.025,4.4,20,2010-03
-15.206,-174.123,5.1,59,2010-03
-6.522,104.656,4.8,76,2010-03
23.91,121.59,4.6,8,2010-03
-34.358,-72.411,4.1,35,2010-03
19.2,-155.629,2.8,6,2010-03
19.202,-155.625,2.9,3,2010-03
-36.543,-73.526,5,30,2010-03
51.521,-178.226,2.9,17,2010-03
52.995,-165.522,3.2,8,2010-03
56.052,-153.219,3.4,0,2010-03
-4.148,143.256,4.4,123,2010-03
25.979,128.992,4.4,35,2010-03
38.821,40.138,5.1,4,2010-03
32.008,-117.516,3.5,6,2010-03
-35.635,-72.844,4.8,23,2010-03
-35.102,-71.922,4.6,41,2010-03
60.158,-152.991,2.6,121,2010-03
61.45,-150.432,3.3,49,2010-03
14.004,-91.385,5,56,2010-03
53.388,-166.225,3.8,54,2010-03
-7.382,68.658,4.7,10,2010-03
-0.654,133.378,4,35,2010-03
-28.927,-178.332,4.5,227,2010-03
-17.416,-172.011,5.2,19,2010-03
46.493,151.176,5.1,131,2010-03
9.874,122.069,4.4,35,2010-03
-34.542,-72.541,4.3,35,2010-03
36.463,71.732,4.5,115,2010-03
-37.512,-73.806,4,35,2010-03
-34.246,-72.507,4.2,35,2010-03
59.964,-152.839,3,106,2010-03
18.974,-107.914,4.2,10,2010-03
-38.306,-73.494,4.3,35,2010-03
-35.106,-71.954,4.7,37,2010-03
52.233,-170.161,2.8,25,2010-03
44.387,148.757,4.5,57,2010-03
13.827,120.071,6,16,2010-03
38.819,-119.368,3.4,6,2010-03
-31.111,-178.922,4.6,35,2010-03
-27.131,-176.613,4.6,58,2010-03
12.104,143.817,4.4,35,2010-03
-35.835,-73.046,5.1,35,2010-03
18.824,-67.343,2.6,10,2010-03
-34.254,-71.902,4.8,35,2010-03
12.142,143.904,4.6,35,2010-03
19.708,-64.522,3,16,2010-03
-35.989,-72.725,5,33,2010-03
51.017,-178.549,2.9,25,2010-03
-7.289,128.46,5.4,165,2010-03
17.88,-65.203,2.9,12,2010-03
-34.357,-71.983,4.2,24,2010-03
0.548,126.952,5,46,2010-03
-20.075,-68.996,4.6,101,2010-03
62.242,-148.167,3.1,11,2010-03
15.091,119.188,4.3,35,2010-03
6.23,126.19,4.6,135,2010-03
-9.517,118.435,4.3,80,2010-03
12.263,144.166,4.7,35,2010-03
52.913,-168.629,2.5,10,2010-03
52.583,-163.307,2.8,25,2010-03
23.88,-108.909,4.4,16,2010-03
51.217,178.733,3.9,15,2010-03
47.321,-119.41,3.2,9,2010-03
33.758,-82.387,2.5,15,2010-03
35.951,-120.508,3.4,9,2010-03
-21.553,-178.114,4.7,428,2010-03
61.584,-147.337,2.5,20,2010-03
55.089,160.403,4.4,117,2010-03
19.285,-65.947,3.4,81,2010-03
-34.254,-72.044,4,20,2010-03
-20.866,-174.404,4.7,10,2010-03
17.917,-66.514,2.8,12,2010-03
-36.616,-72.504,4.3,35,2010-03
-1.098,-78.129,5,10,2010-03
12.236,144.13,4.5,30,2010-03
58.221,-155.853,2.7,146,2010-03
-18.396,-173.184,5.1,10,2010-03
50.227,91.303,4.2,26,2010-03
52.938,-161.5,2.5,19,2010-03
-34.907,-71.755,4.2,46,2010-03
-9.067,110.545,4.4,35,2010-03
-8.771,118.207,4.3,149,2010-03
-1.279,-15.833,5.2,10,2010-03
62.473,-151.548,3.1,98,2010-03
37.545,-118.872,2.8,9,2010-03
-35.226,-72.474,4.8,34,2010-03
-35.27,-72.152,4.9,39,2010-03
38.769,-122.617,2.5,5,2010-03
-6.326,130.284,5.7,124,2010-03
-36.613,-73.428,4.8,13,2010-03
53.717,-164.222,2.7,25,2010-03
19.44,-65.952,3.5,15,2010-03
-34.587,-71.922,4.3,35,2010-03
-27.953,-70.821,6.3,42,2010-03
19.934,-73.246,3.2,10,2010-03
-34.734,-74.076,4.9,35,2010-03
52.103,-178.136,3.5,229,2010-03
13.364,125.183,5,5,2010-03
38.142,26.22,4.9,9,2010-03
-33.771,-68.469,4.3,35,2010-03
56.127,-157.125,2.5,26,2010-03
38.147,26.313,4.2,1,2010-03
8.509,-84.615,4.5,10,2010-03
52.471,-170.241,3.6,79,2010-03
-33.496,-72.314,4,35,2010-03
18.116,-64.964,3.1,5,2010-03
18.759,-64.372,2.6,45,2010-03
33.937,-120.418,3.4,6,2010-03
24.03,121.773,4.8,62,2010-03
-39.757,-73.36,4.4,24,2010-03
52.103,-173.14,2.5,50,2010-03
-56.384,-26.633,4.4,83,2010-03
-33.538,-71.81,4.7,49,2010-03
-33.288,-72.266,4.6,22,2010-03
18.51,-101.073,4.1,55,2010-03
-32.402,-69.192,4.7,24,2010-03
53.459,-163.133,3,26,2010-03
-36.632,-73.171,4.6,35,2010-03
-37.394,-72.817,4.3,35,2010-03
54.679,-163.545,2.6,12,2010-03
43.937,147.073,4.5,94,2010-03
51.63,-175.312,3.8,22,2010-03
-52.767,26.031,4.9,10,2010-03
38.97,-7.61,4.1,15,2010-03
0.971,126.277,4.4,13,2010-03
-1.514,99.378,4.2,35,2010-03
-11.279,162.97,5,10,2010-03
32.272,-115.31,3.7,6,2010-03
30.34,-41.843,4.7,10,2010-03
13.556,92.914,4.1,17,2010-03
-52.728,26.137,4.7,10,2010-03
-33.889,-72.298,4.2,28,2010-03
-15.439,-72.283,4.6,120,2010-03
-6.494,128.298,4.6,362,2010-03
51.577,-178.922,3.5,75,2010-03
34.721,-36.679,4.4,10,2010-03
-33.542,-71.292,4.4,51,2010-03
34.631,-36.723,4.5,10,2010-03
33.359,140.818,4.5,58,2010-03
61.141,-148.876,2.8,12,2010-03
19.579,-66.026,3.3,68,2010-03
-39.057,-74.617,4.5,12,2010-03
60.056,-152.699,2.8,97,2010-03
11.521,-86.555,4.1,35,2010-03
-4.762,-80.73,4.9,50,2010-03
32.438,-104.501,4.1,4,2010-03
-56.896,147.582,5,11,2010-03
-10.152,-78.055,5.4,65,2010-03
33.827,-116.913,2.5,12,2010-03
53.712,-164.222,2.8,26,2010-03
-15.394,-175.499,5,10,2010-03
-15.329,-175.419,4.6,10,2010-03
-19.187,-69.897,4.1,35,2010-03
-6.914,154.539,4.3,94,2010-03
17.915,-66.518,2.8,13,2010-03
37.479,-121.798,3.2,9,2010-03
18.442,-72.88,4.2,10,2010-03
51.163,179.74,3.9,18,2010-03
-8.429,111.383,4.5,103,2010-03
17.917,-66.518,3.2,13,2010-03
51.944,176.403,2.8,32,2010-03
-14.873,-173.825,4.7,35,2010-03
-35.318,-72.434,4.3,37,2010-03
38.811,-122.823,3.6,2,2010-03
37.056,-121.503,2.8,5,2010-03
-46.337,166.203,4.1,17,2010-03
-34.97,-72.711,4.2,35,2010-03
-36.436,-73.347,4.3,35,2010-03
-7.646,126.098,4.5,35,2010-03
-55.068,-27.966,4,10,2010-03
51.224,-130.901,4.5,10,2010-03
-22.334,-68.409,4.2,98,2010-03
14.379,-92.008,4.5,35,2010-03
-36.139,-73.449,5,35,2010-03
-38.251,-72.577,4.2,58,2010-03
-36.038,-73.314,4.6,28,2010-03
11.906,-86.243,4.6,10,2010-03
61.693,-151.341,3.2,5,2010-03
58.493,-156.131,2.5,179,2010-03
54.797,-161.323,3.1,33,2010-03
23.704,-108.601,4.1,10,2010-03
51.457,178.669,3.8,49,2010-03
36.632,-121.251,3,10,2010-03
-22.646,-66.185,4.5,260,2010-03
67.842,-156.345,4.2,19,2010-03
-55.139,-128.373,5.7,10,2010-03
-55.028,-128.834,4.5,10,2010-03
-29.315,-68.477,4.3,46,2010-03
33.057,-100.743,2.7,5,2010-03
-22.027,-179.434,4.9,601,2010-03
-5.609,122.731,5.1,36,2010-03
1.411,124.505,4.5,305,2010-03
-38.046,-73.783,4.6,16,2010-03
-15.91,-74.484,4.1,35,2010-03
34.352,-116.463,3.1,4,2010-03
-35.387,-73.385,6,29,2010-03
-22.387,-179.304,4.9,588,2010-03
