lat,lon,value
39.8,-82.7,1
39.8,-82.8,19
39.8,-83,1
39.8,-83.1,3
39.8,-83.6,1
39.8,-83.8,1
39.8,-83.9,15
39.8,-84,49
39.8,-84.1,33
39.8,-84.2,805
39.8,-84.3,19
39.8,-84.4,1
39.8,-84.8,3
39.8,-84.9,47
39.8,-85,2
39.8,-85.2,2
39.8,-85.5,3
39.8,-85.7,2
39.8,-85.8,33
39.8,-85.9,3
39.8,-86,31
39.8,-86.1,2631
39.8,-86.2,94
39.8,-86.3,47
39.8,-86.4,58
39.8,-86.5,13
39.8,-86.9,1
39.8,-88.3,1
39.8,-88.8,1
39.8,-88.9,6
39.8,-89,113
39.8,-89.1,1
39.8,-89.6,311
39.8,-89.7,16
39.8,-89.8,1
39.8,-91.5,3
39.8,-93.1,2
39.8,-93.6,1
39.8,-94.8,11
39.8,-94.9,74
39.8,-99.3,1
39.8,104.8,1
39.8,116.4,6
39.8,116.5,1
39.8,118.2,2
39.8,140.1,2
39.8,16.2,1
39.8,2.7,3
39.8,32.8,1
39.8,89.7,1
39.9,-0.1,2
39.9,-0.5,2
39.9,-100.7,1
39.9,-104.7,15
39.9,-104.8,2
39.9,-104.9,19
39.9,-105,170
39.9,-105.1,95
39.9,-105.5,1
39.9,-105.8,32
39.9,-120.9,2
39.9,-122.1,1
39.9,-122.2,5
39.9,-4,12
39.9,-74.1,4
39.9,-74.2,23
39.9,-74.6,3
39.9,-74.7,1
39.9,-74.8,12
39.9,-74.9,81
39.9,-75,138
39.9,-75.1,204
39.9,-75.2,203
39.9,-75.3,116
39.9,-75.4,79
39.9,-75.5,17
39.9,-75.6,22
39.9,-75.7,9
39.9,-75.9,2
39.9,-76,1
39.9,-76.2,1
39.9,-76.5,1
39.9,-76.6,18
39.9,-76.7,248
39.9,-76.9,7
39.9,-77,2
39.9,-77.1,2
39.9,-77.5,2
39.9,-77.6,5
39.9,-77.7,32
39.9,-79.7,35
39.9,-79.8,3
39.9,-79.9,1
39.9,-8.6,4
39.9,-80,5
39.9,-80.1,2
39.9,-80.2,6
39.9,-80.7,3
39.9,-80.8,3
39.9,-82,37
39.9,-82.1,2
39.9,-82.4,5
39.9,-82.5,2
39.9,-82.7,3
39.9,-82.8,68
39.9,-82.9,33
39.9,-83,34
39.9,-83.1,55
39.9,-83.2,13
39.9,-83.3,2
39.9,-83.4,21
39.9,-83.7,1
39.9,-83.8,88
39.9,-83.9,5
39.9,-84,13
39.9,-84.1,27
39.9,-84.2,13
39.9,-84.3,19
39.9,-84.4,7
39.9,-84.9,3
39.9,-85,4
39.9,-85.3,1
39.9,-85.4,19
39.9,-85.7,1
39.9,-85.8,1
39.9,-85.9,5
39.9,-86,27
39.9,-86.1,72
39.9,-86.2,45
39.9,-86.3,25
39.9,-86.4,4
39.9,-86.5,2
39.9,-88.3,1
39.9,-88.8,1
39.9,-88.9,5
39.9,-89,8
39.9,-89.6,3
39.9,-90.2,1
39.9,-91.4,57
39.9,-94.4,1
39.9,-94.8,8
39.9,-95.5,1
39.9,106.4,1
39.9,116.2,1
39.9,116.3,5
39.9,116.4,1212
39.9,116.5,5
39.9,116.6,5
39.9,32.6,2
39.9,32.7,6
39.9,32.8,5
39.9,32.9,717
39.9,4.1,14
39.9,4.3,8
39.9,82.8,1
39.9,86,1
4,101,1
4,102.3,2
4,103.3,1
4,9.7,8
4.1,-76.2,1
4.1,96.1,1
4.2,-73.6,15
4.2,-74.6,1
4.2,100.7,2
4.2,103.4,3
4.2,117.9,4
4.2,73.5,5
4.2,9.2,5
4.2,96.1,1
4.3,-74.8,1
4.3,100.6,1
4.3,101.2,1
4.3,117.1,2
4.3,73.4,1
4.3,73.6,1
4.3,98,1
4.3,98.1,1
4.4,-75.2,8
4.4,101,1
4.4,114,25
4.4,18.6,1
4.4,7.2,1
4.5,-74.4,1
4.5,-75.6,1
4.5,-75.7,10
4.5,103.4,1
4.5,114,1
4.5,114.6,652
4.5,115.2,4
4.5,98,3
4.6,-61.1,1
4.6,-74.1,28
4.6,-74.2,1
4.6,-75.8,1
4.6,101.1,57
4.6,114.3,2
4.6,114.4,2
4.6,115.2,13
4.6,13.7,2
4.6,95.6,1
4.6,96.8,1
4.7,-74,43
4.7,-74.1,673
4.7,-75.7,5
4.7,114.7,1
4.8,-74,3
4.8,-74.1,2
4.8,-75.7,35
4.8,-75.8,1
4.8,103.4,2
4.8,122.7,1
4.8,162.3,3
4.8,6.2,1
4.8,7,13
4.8,97.9,1
4.9,-74,3
4.9,-74.1,4
4.9,-75.6,2
4.9,100.7,6
4.9,114.8,4
4.9,114.9,115
4.9,118.1,1
4.9,6.9,1
4.9,7,2
40,-0,4
40,-0.1,4
40,-0.7,1
40,-104.6,1
40,-104.7,1
40,-104.8,19
40,-104.9,5
40,-105,5
40,-105.1,65
40,-105.2,30
40,-105.3,1181
40,-105.4,1
40,-105.5,9
40,-105.8,1
40,-105.9,1
40,-107.9,1
40,-111.7,8
40,-111.8,1
40,-122.1,1
40,-3.6,21
40,-4.8,3
40,-5.5,1
40,-6.1,1
40,-74.1,192
40,-74.2,88
40,-74.3,6
40,-74.5,1
40,-74.6,12
40,-74.7,3
40,-74.8,32
40,-74.9,55
40,-75,66
40,-75.1,175
40,-75.2,7058
40,-75.3,159
40,-75.4,123
40,-75.5,46
40,-75.6,198
40,-75.7,90
40,-75.8,32
40,-75.9,3
40,-76.2,4
40,-76.3,539
40,-76.4,20
40,-76.5,5
40,-76.6,7
40,-76.7,18
40,-76.8,10
40,-76.9,5
40,-77.1,1
40,-77.5,1
40,-77.6,4
40,-78,1
40,-78.1,1
40,-78.3,1
40,-78.4,7
40,-78.5,7
40,-78.7,1
40,-79.1,6
40,-79.3,3
40,-79.6,13
40,-79.7,1
40,-79.9,1
40,-80.7,4
40,-80.8,4
40,-81.5,2
40,-81.6,15
40,-82,5
40,-82.1,5
40,-82.4,7
40,-82.5,2
40,-82.7,9
40,-82.8,61
40,-82.9,185
40,-83,3518
40,-83.1,44
40,-83.2,55
40,-83.4,1
40,-83.7,1
40,-83.8,4
40,-84.2,48
40,-84.3,3
40,-84.6,1
40,-84.7,1
40,-85.2,1
40,-85.4,1
40,-85.7,13
40,-85.8,2
40,-85.9,5
40,-86,139
40,-86.1,149
40,-86.2,10
40,-86.3,17
40,-86.5,12
40,-86.9,15
40,-87.9,1
40,-88.3,2
40,-88.6,4
40,-88.8,1
40,-89.9,1
40,-99.4,1
40,116.3,22
40,116.4,10
40,116.5,4
40,117.4,312
40,140.7,1
40,27.1,1
40,3.8,2
40,32.6,2
40,32.7,1
40,32.8,1
40,75.2,1
40,8.6,1
40,82.9,1
40,83,1
40,84,1
40.1,-101.3,1
40.1,-102.2,1
40.1,-104.8,1
40.1,-104.9,11
40.1,-105,4
40.1,-105.1,19
40.1,-105.2,8
40.1,-105.3,2
40.1,-105.4,8
40.1,-105.9,1
40.1,-111.6,3
40.1,-111.7,20
40.1,-2.2,1
40.1,-3.5,1
40.1,-5.7,1
40.1,-74,17
40.1,-74.1,40
40.1,-74.2,102
40.1,-74.3,39
40.1,-74.4,6
40.1,-74.7,28
40.1,-74.8,34
40.1,-74.9,74
40.1,-75,54
40.1,-75.1,118
40.1,-75.2,89
40.1,-75.3,91
40.1,-75.4,98
40.1,-75.5,61
40.1,-75.6,15
40.1,-75.7,8
40.1,-75.8,5
40.1,-76.1,5
40.1,-76.2,3
40.1,-76.3,31
40.1,-76.4,10
40.1,-76.5,3
40.1,-76.6,5
40.1,-76.7,1
40.1,-76.8,2
40.1,-76.9,1
40.1,-77,8
40.1,-77.1,5
40.1,-77.2,2
40.1,-77.5,22
40.1,-77.7,1
40.1,-77.9,1
40.1,-79.2,1
40.1,-79.5,1
40.1,-79.6,4
40.1,-79.9,17
40.1,-8.9,3
40.1,-80,3
40.1,-80.5,1
40.1,-80.6,1
40.1,-80.7,58
40.1,-80.8,2
40.1,-80.9,5
40.1,-81,1
40.1,-82,2
40.1,-82.2,1
40.1,-82.4,37
40.1,-82.5,12
40.1,-82.7,1
40.1,-82.8,39
40.1,-82.9,141
40.1,-83,96
40.1,-83.1,152
40.1,-83.2,8
40.1,-83.3,3
40.1,-83.8,13
40.1,-84,1
40.1,-84.2,18
40.1,-84.6,12
40.1,-84.7,1
40.1,-85.3,1
40.1,-85.5,1
40.1,-85.6,6
40.1,-85.7,122
40.1,-85.8,1
40.1,-86,3
40.1,-86.1,6
40.1,-86.5,1
40.1,-86.6,2
40.1,-87.3,2
40.1,-87.6,2
40.1,-87.7,3
40.1,-87.9,1
40.1,-88.2,495
40.1,-88.3,23
40.1,-88.9,1
40.1,-89,3
40.1,-89.4,2
40.1,-92.5,1
40.1,-93.6,3
40.1,-94.1,1
40.1,-95.8,1
40.1,-97.1,1
40.1,-97.2,1
40.1,0,1
40.1,0.1,3
40.1,116.3,5
40.1,116.5,1
40.1,116.6,3
40.1,18.3,1
40.1,23.5,1
40.1,29,90
40.1,30.2,1
40.1,74.1,1
40.1,94.7,1
40.2,-100.6,2
40.2,-105,1
40.2,-105.1,95
40.2,-105.2,1
40.2,-105.3,6
40.2,-111.5,11
40.2,-111.6,29
40.2,-111.7,260
40.2,-122.2,13
40.2,-2.1,4
40.2,-3.7,2
40.2,-3.8,5
40.2,-4.4,3
40.2,-7.8,1
40.2,-74,157
40.2,-74.1,30
40.2,-74.2,27
40.2,-74.3,49
40.2,-74.4,2
40.2,-74.5,2
40.2,-74.6,18
40.2,-74.7,76
40.2,-74.8,169
40.2,-74.9,79
40.2,-75,23
40.2,-75.1,72
40.2,-75.2,30
40.2,-75.3,266
40.2,-75.4,13
40.2,-75.5,50
40.2,-75.6,34
40.2,-75.7,5
40.2,-75.8,2
40.2,-75.9,3
40.2,-76.1,3
40.2,-76.2,15
40.2,-76.3,27
40.2,-76.4,3
40.2,-76.5,5
40.2,-76.6,29
40.2,-76.7,24
40.2,-76.8,9
40.2,-76.9,38
40.2,-77,59
40.2,-77.1,4
40.2,-77.2,54
40.2,-77.4,5
40.2,-78.5,1
40.2,-78.8,4
40.2,-79.5,154
40.2,-79.6,2
40.2,-79.7,1
40.2,-79.8,3
40.2,-79.9,12
40.2,-8.4,165
40.2,-8.5,1
40.2,-8.7,1
40.2,-8.9,1
40.2,-80,1
40.2,-80.2,23
40.2,-80.3,6
40.2,-80.6,2
40.2,-80.7,1
40.2,-81.9,1
40.2,-82.3,1
40.2,-82.5,1
40.2,-82.7,3
40.2,-82.9,19
40.2,-83,22
40.2,-83.1,37
40.2,-83.4,13
40.2,-84.2,1
40.2,-84.4,1
40.2,-84.6,1
40.2,-85,1
40.2,-85.4,238
40.2,-85.5,4
40.2,-85.6,1
40.2,-85.7,35
40.2,-85.8,1
40.2,-86.6,1
40.2,-87.6,22
40.2,-88.3,2
40.2,-88.4,7
40.2,-88.5,1
40.2,-89.3,1
40.2,-89.4,17
40.2,-92.6,38
40.2,140,1
40.2,15.2,4
40.2,23.7,8
40.2,29,2
40.2,29.1,2
40.2,44.5,30
40.2,77,1
40.3,-0.2,7
40.3,-103.6,1
40.3,-103.8,5
40.3,-104.9,2
40.3,-105,1
40.3,-105.1,5
40.3,-105.6,1
40.3,-105.8,2
40.3,-110,8
40.3,-111.6,2
40.3,-111.7,142
40.3,-111.8,2
40.3,-111.9,9
40.3,-112.6,247
40.3,-121,18
40.3,-121.2,2
40.3,-123.9,1
40.3,-3.5,2
40.3,-3.7,19
40.3,-3.8,14
40.3,-3.9,5
40.3,-5.9,1
40.3,-7.5,2
40.3,-7.8,1
40.3,-74,59
40.3,-74.1,89
40.3,-74.2,16
40.3,-74.3,50
40.3,-74.4,30
40.3,-74.5,26
40.3,-74.6,37
40.3,-74.7,47
40.3,-74.8,53
40.3,-74.9,2
40.3,-75,26
40.3,-75.1,189
40.3,-75.2,22
40.3,-75.3,28
40.3,-75.4,14
40.3,-75.5,6
40.3,-75.6,38
40.3,-75.7,8
40.3,-75.8,8
40.3,-75.9,164
40.3,-76,34
40.3,-76.1,8
40.3,-76.4,40
40.3,-76.5,10
40.3,-76.6,21
40.3,-76.7,61
40.3,-76.8,26
40.3,-76.9,376
40.3,-77,1
40.3,-78.3,1
40.3,-78.5,3
40.3,-78.8,2
40.3,-78.9,61
40.3,-79.2,4
40.3,-79.3,1
40.3,-79.4,19
40.3,-79.5,42
40.3,-79.6,8
40.3,-79.7,20
40.3,-79.8,5
40.3,-79.9,11
40.3,-8.5,1
40.3,-8.6,1
40.3,-80,35
40.3,-80.1,10
40.3,-80.2,19
40.3,-80.6,5
40.3,-81,1
40.3,-81.6,1
40.3,-81.9,6
40.3,-82.7,1
40.3,-82.9,3
40.3,-83.1,54
40.3,-83.2,1
40.3,-83.4,3
40.3,-83.5,1
40.3,-83.6,1
40.3,-83.8,2
40.3,-84.2,29
40.3,-85.5,3
40.3,-85.7,3
40.3,-85.8,4
40.3,-85.9,1
40.3,-86,1
40.3,-86.4,1
40.3,-86.5,5
40.3,-87.2,1
40.3,-87.3,1
40.3,-88.1,3
40.3,-88.2,2
40.3,-88.7,1
40.3,-94.9,32
40.3,-96.7,2
40.3,110,1
40.3,116.1,1
40.3,140.5,1
40.3,140.6,2
40.3,141.3,1
40.3,18.2,1
40.3,21.8,1
40.3,28.9,1
40.3,49.8,1
40.3,74.2,1
40.3,76.3,1
40.3,76.9,1
40.3,9.3,1
40.4,-0.3,1
40.4,-1.7,1
40.4,-103.4,1
40.4,-104.7,79
40.4,-104.8,4
40.4,-104.9,3
40.4,-105,2
40.4,-105.1,88
40.4,-105.5,16
40.4,-106.8,2
40.4,-111.5,1
40.4,-111.6,1
40.4,-111.7,26
40.4,-111.8,66
40.4,-111.9,11
40.4,-112,8
40.4,-120.6,4
40.4,-122.3,4
40.4,-3.5,3
40.4,-3.6,32
40.4,-3.7,2979
40.4,-3.8,33
40.4,-3.9,3
40.4,-4.3,1
40.4,-74,17
40.4,-74.1,48
40.4,-74.2,51
40.4,-74.3,39
40.4,-74.4,41
40.4,-74.5,31
40.4,-74.6,14
40.4,-74.7,246
40.4,-74.8,2
40.4,-74.9,4
40.4,-75,16
40.4,-75.1,2
40.4,-75.2,1
40.4,-75.3,32
40.4,-75.4,4
40.4,-75.5,12
40.4,-75.6,3
40.4,-75.8,1
40.4,-75.9,11
40.4,-76,12
40.4,-76.2,1
40.4,-76.3,1
40.4,-76.5,4
40.4,-76.6,1
40.4,-76.7,1
40.4,-76.9,2
40.4,-77,2
40.4,-77.1,1
40.4,-77.3,1
40.4,-77.9,1
40.4,-78.4,23
40.4,-78.6,1
40.4,-79.1,1
40.4,-79.3,5
40.4,-79.4,1
40.4,-79.6,3
40.4,-79.7,12
40.4,-79.8,32
40.4,-79.9,67
40.4,-8,1
40.4,-8.4,1
40.4,-8.5,1
40.4,-80,3648
40.4,-80.1,32
40.4,-80.2,12
40.4,-80.3,1
40.4,-80.4,1
40.4,-80.5,3
40.4,-80.6,35
40.4,-80.7,8
40.4,-80.8,2
40.4,-81.4,1
40.4,-82.3,1
40.4,-82.4,7
40.4,-82.5,24
40.4,-82.8,1
40.4,-82.9,1
40.4,-83.2,1
40.4,-83.4,1
40.4,-83.7,1
40.4,-83.8,16
40.4,-84.4,1
40.4,-85.1,1
40.4,-85.5,1
40.4,-85.6,1
40.4,-86.1,4
40.4,-86.2,2
40.4,-86.3,1
40.4,-86.6,3
40.4,-86.7,1
40.4,-86.8,3
40.4,-86.9,382
40.4,-87,1
40.4,-88.9,1
40.4,-89,1
40.4,-89.5,1
40.4,-91.4,3
40.4,-91.7,1
40.4,-92.6,38
40.4,-93.9,1
40.4,-94.9,1
40.4,-95.1,1
40.4,-95.8,1
40.4,-96.2,1
40.4,-97.2,14
40.4,0.4,3
40.4,15,1
40.4,15.1,1
40.4,17.2,1
40.4,18.1,2
40.4,18.2,28
40.4,23,2
40.4,49.8,46
40.4,49.9,4
40.4,50,1
40.4,79.9,1
40.5,-101.6,1
40.5,-104.7,3
40.5,-104.9,10
40.5,-105,8
40.5,-105.1,8
40.5,-106.8,62
40.5,-106.9,2
40.5,-107.5,4
40.5,-109.5,4
40.5,-110,1
40.5,-111.4,5
40.5,-111.5,6
40.5,-111.8,9
40.5,-111.9,96
40.5,-112,9
40.5,-112.3,15
40.5,-121.9,1
40.5,-122.3,16
40.5,-3.4,6
40.5,-3.5,3
40.5,-3.6,31
40.5,-3.7,45
40.5,-3.8,5
40.5,-3.9,17
40.5,-4,1
40.5,-4.1,2
40.5,-7.9,2
40.5,-73.9,1
40.5,-74.1,1
40.5,-74.2,21
40.5,-74.3,97
40.5,-74.4,286
40.5,-74.5,143
40.5,-74.6,12
40.5,-74.7,26
40.5,-74.8,4
40.5,-74.9,18
40.5,-75.1,2
40.5,-75.2,1
40.5,-75.4,7
40.5,-75.5,26
40.5,-75.6,98
40.5,-75.7,4
40.5,-75.8,24
40.5,-75.9,1
40.5,-76,3
40.5,-76.1,1
40.5,-76.8,2
40.5,-76.9,2
40.5,-77,3
40.5,-77.1,4
40.5,-77.7,1
40.5,-78,17
40.5,-78.1,2
40.5,-78.3,2
40.5,-78.4,64
40.5,-78.7,4
40.5,-78.8,2
40.5,-79.2,1
40.5,-79.3,1
40.5,-79.4,2
40.5,-79.5,2
40.5,-79.7,5
40.5,-79.8,14
40.5,-79.9,50
40.5,-8.5,1
40.5,-80,48
40.5,-80.1,17
40.5,-80.2,116
40.5,-80.3,10
40.5,-80.4,1
40.5,-80.6,4
40.5,-81.4,9
40.5,-81.5,14
40.5,-81.6,3
40.5,-81.7,1
40.5,-82.7,1
40.5,-82.8,1
40.5,-83.1,1
40.5,-83.9,1
40.5,-84.2,3
40.5,-84.3,1
40.5,-84.4,1
40.5,-84.6,1
40.5,-85.4,2
40.5,-85.5,8
40.5,-85.7,4
40.5,-86.1,169
40.5,-86.2,2
40.5,-86.3,1
40.5,-86.8,1
40.5,-86.9,11
40.5,-87,2
40.5,-88.1,1
40.5,-88.9,30
40.5,-89,232
40.5,-89.5,3
40.5,-89.6,3
40.5,-90.4,1
40.5,-90.7,22
40.5,-92.6,1
40.5,-93,1
40.5,-95.6,1
40.5,-96.6,1
40.5,0.4,1
40.5,105,1
40.5,109.8,1
40.5,141.5,1
40.5,141.6,1
40.5,17.2,7
40.5,17.3,1
40.5,17.4,1
40.5,21.3,1
40.5,22.1,2
40.5,23,7
40.5,25.5,1
40.5,26.7,1
40.5,89,1
40.6,-103.2,12
40.6,-104.7,1
40.6,-105,4
40.6,-105.1,388
40.6,-111.5,102
40.6,-111.6,4
40.6,-111.7,4
40.6,-111.8,20
40.6,-111.9,162
40.6,-112,17
40.6,-112.1,2
40.6,-112.3,4
40.6,-116.9,1
40.6,-119.5,46
40.6,-122.2,1
40.6,-122.3,9
40.6,-122.4,181
40.6,-124.2,8
40.6,-3.2,9
40.6,-3.3,3
40.6,-3.5,1
40.6,-3.6,1
40.6,-3.7,5
40.6,-3.9,5
40.6,-4,4
40.6,-7.2,1
40.6,-7.4,1
40.6,-7.8,3
40.6,-73.2,3
40.6,-73.3,3
40.6,-73.4,2
40.6,-73.5,9
40.6,-73.6,48
40.6,-73.7,104
40.6,-73.8,192
40.6,-73.9,588
40.6,-74,553
40.6,-74.1,157
40.6,-74.2,462
40.6,-74.3,187
40.6,-74.4,110
40.6,-74.5,36
40.6,-74.6,52
40.6,-74.7,17
40.6,-74.8,6
40.6,-74.9,13
40.6,-75.1,1
40.6,-75.3,34
40.6,-75.4,27
40.6,-75.5,343
40.6,-75.6,9
40.6,-75.8,1
40.6,-76,4
40.6,-76.2,9
40.6,-76.5,3
40.6,-77.2,1
40.6,-77.6,8
40.6,-78.3,2
40.6,-79.1,3
40.6,-79.2,32
40.6,-79.5,1
40.6,-79.6,8
40.6,-79.7,7
40.6,-79.8,14
40.6,-79.9,3
40.6,-8,1
40.6,-8.6,2
40.6,-8.7,93
40.6,-80,24
40.6,-80.1,10
40.6,-80.2,20
40.6,-80.3,4
40.6,-80.5,2
40.6,-80.6,18
40.6,-80.7,1
40.6,-80.8,1
40.6,-81.4,1
40.6,-81.5,2
40.6,-82.2,1
40.6,-82.6,1
40.6,-83.1,38
40.6,-83.5,1
40.6,-83.6,4
40.6,-84.2,4
40.6,-84.4,4
40.6,-84.5,2
40.6,-84.6,9
40.6,-85.6,2
40.6,-85.7,42
40.6,-86.1,1
40.6,-86.9,2
40.6,-87.3,1
40.6,-88.3,1
40.6,-89,2
40.6,-89.2,1
40.6,-89.4,3
40.6,-89.5,13
40.6,-89.6,28
40.6,-89.7,3
40.6,-90,8
40.6,-90.5,1
40.6,-91.3,4
40.6,-93.9,2
40.6,-96.7,1
40.6,-97,2
40.6,-97.1,12
40.6,-98.4,36
40.6,0.4,1
40.6,14.2,4
40.6,14.4,3
40.6,14.5,1
40.6,14.9,1
40.6,140.5,2
40.6,141,1
40.6,15.8,1
40.6,17.9,3
40.6,22.9,179
40.6,23,11
40.6,23.1,3
40.6,29.2,4
40.6,38.6,5
40.6,73.9,3
40.6,74,3
40.6,74.1,2
40.6,74.4,1
40.6,8.3,4
40.6,89.6,1
40.7,-0.3,2
40.7,-105,2
40.7,-111.5,8
40.7,-111.6,2
40.7,-111.8,25
40.7,-111.9,73
40.7,-112,34
40.7,-112.1,22
40.7,-112.3,1
40.7,-114,2
40.7,-116,1
40.7,-118.8,1
40.7,-122.4,7
40.7,-122.9,2
40.7,-123,2
40.7,-123.9,43
40.7,-3.4,3
40.7,-3.8,6
40.7,-3.9,1
40.7,-4,2
40.7,-4.7,6
40.7,-5.9,1
40.7,-53.9,1
40.7,-7.9,36
40.7,-73.1,16
40.7,-73.2,61
40.7,-73.3,86
40.7,-73.4,152
40.7,-73.5,226
40.7,-73.6,527
40.7,-73.7,549
40.7,-73.8,2098
40.7,-73.9,10262
40.7,-74,39953
40.7,-74.1,238
40.7,-74.2,815
40.7,-74.3,256
40.7,-74.4,85
40.7,-74.5,14
40.7,-74.6,19
40.7,-74.7,4
40.7,-74.8,36
40.7,-74.9,1
40.7,-75,4
40.7,-75.1,1
40.7,-75.2,88
40.7,-75.3,167
40.7,-75.4,3
40.7,-75.5,16
40.7,-75.6,2
40.7,-75.7,1
40.7,-75.8,2
40.7,-76.2,13
40.7,-76.3,1
40.7,-76.4,1
40.7,-77.3,1
40.7,-77.6,2
40.7,-78.2,1
40.7,-79.5,1
40.7,-79.7,2
40.7,-79.9,1
40.7,-8.7,1
40.7,-80,10
40.7,-80.1,32
40.7,-80.2,3
40.7,-80.3,43
40.7,-80.4,2
40.7,-81.1,1
40.7,-81.2,1
40.7,-81.3,1
40.7,-81.4,2
40.7,-81.6,2
40.7,-82.5,5
40.7,-82.6,3
40.7,-82.8,7
40.7,-83.2,1
40.7,-83.6,1
40.7,-83.8,1
40.7,-84.1,146
40.7,-84.2,2
40.7,-84.3,1
40.7,-85.2,16
40.7,-86.2,1
40.7,-89.2,1
40.7,-89.3,1
40.7,-89.4,12
40.7,-89.5,6
40.7,-89.6,265
40.7,-91.1,1
40.7,-91.3,1
40.7,-92,3
40.7,-95,1
40.7,-96.6,1
40.7,-96.7,1
40.7,-98.9,2
40.7,-99,2
40.7,-99.1,40
40.7,-99.2,1
40.7,-99.3,1
40.7,-99.6,2
40.7,-99.7,1
40.7,0.5,1
40.7,0.6,2
40.7,0.8,1
40.7,13.9,5
40.7,14.5,3
40.7,14.7,1
40.7,14.8,33
40.7,141.4,2
40.7,16.5,1
40.7,16.6,7
40.7,22.8,1
40.7,22.9,2
40.7,30.3,1
40.7,30.4,1
40.7,30.5,15
40.7,31.5,1
40.7,35.7,2
40.7,73.5,1
40.7,73.7,1
40.7,73.8,4
40.7,73.9,3
40.7,74,6
40.7,74.2,3
40.7,8.6,3
40.8,-111.8,6
40.8,-111.9,1600
40.8,-112,14
40.8,-115.2,40
40.8,-115.6,4
40.8,-115.7,1
40.8,-115.8,15
40.8,-119.2,1
40.8,-124.1,1
40.8,-124.2,41
40.8,-3.6,1
40.8,-3.8,1
40.8,-4.2,1
40.8,-72.6,1
40.8,-72.7,3
40.8,-72.8,17
40.8,-72.9,34
40.8,-73,51
40.8,-73.1,72
40.8,-73.2,103
40.8,-73.3,75
40.8,-73.4,98
40.8,-73.5,119
40.8,-73.6,128
40.8,-73.7,99
40.8,-73.8,267
40.8,-73.9,2931
40.8,-74,2753
40.8,-74.1,172
40.8,-74.2,479
40.8,-74.3,87
40.8,-74.4,56
40.8,-74.5,70
40.8,-74.6,17
40.8,-74.7,19
40.8,-74.8,14
40.8,-74.9,1
40.8,-75,5
40.8,-75.1,5
40.8,-75.3,4
40.8,-75.4,3
40.8,-75.5,1
40.8,-75.6,5
40.8,-75.7,18
40.8,-75.9,1
40.8,-76,7
40.8,-76.2,2
40.8,-76.3,1
40.8,-76.5,2
40.8,-76.6,1
40.8,-76.8,3
40.8,-76.9,11
40.8,-77.2,1
40.8,-77.8,76
40.8,-77.9,443
40.8,-78.1,1
40.8,-79.4,3
40.8,-79.5,5
40.8,-79.6,1
40.8,-79.8,1
40.8,-79.9,2
40.8,-8,9
40.8,-80,15
40.8,-80.1,3
40.8,-80.3,24
40.8,-80.4,2
40.8,-80.5,5
40.8,-81.3,15
40.8,-81.4,281
40.8,-81.5,49
40.8,-81.6,2
40.8,-81.8,7
40.8,-81.9,37
40.8,-82,3
40.8,-82.1,2
40.8,-82.3,1
40.8,-82.4,3
40.8,-82.5,77
40.8,-82.6,7
40.8,-82.8,4
40.8,-83,3
40.8,-83.8,20
40.8,-84.1,6
40.8,-84.2,1
40.8,-84.9,4
40.8,-85.4,1
40.8,-85.8,7
40.8,-86,1
40.8,-86.1,26
40.8,-86.4,9
40.8,-86.8,3
40.8,-87.1,1
40.8,-87.2,1
40.8,-87.4,1
40.8,-89.3,1
40.8,-89.4,5
40.8,-89.5,1
40.8,-89.6,8
40.8,-89.7,7
40.8,-89.9,1
40.8,-90.4,1
40.8,-91.1,21
40.8,-95.4,1
40.8,-96.1,1
40.8,-96.6,11
40.8,-96.7,615
40.8,-96.8,2
40.8,-97.2,1
40.8,-97.4,1
40.8,-97.5,1
40.8,-97.9,1
40.8,-99.7,2
40.8,-99.8,1
40.8,0.5,3
40.8,0.6,1
40.8,14,1
40.8,14.1,1
40.8,14.2,4
40.8,14.3,200
40.8,14.4,3
40.8,14.5,4
40.8,14.6,1
40.8,140.5,1
40.8,140.7,2
40.8,140.8,2
40.8,141.4,12
40.8,16.6,1
40.8,17.2,2
40.8,17.4,1
40.8,22.1,3
40.8,22.2,15
40.8,29.9,1
40.8,30,1
40.8,33.1,1
40.8,73.3,1
40.8,73.8,1
40.8,73.9,2
40.9,-111.4,1
40.9,-111.9,80
40.9,-115.7,1
40.9,-117.9,1
40.9,-124,1
40.9,-124.1,53
40.9,-3.9,1
40.9,-4.1,10
40.9,-5.7,1
40.9,-72.3,5
40.9,-72.4,24
40.9,-72.5,9
40.9,-72.6,7
40.9,-72.7,17
40.9,-72.8,6
40.9,-72.9,20
40.9,-73,40
40.9,-73.1,1862
40.9,-73.2,17
40.9,-73.3,29
40.9,-73.4,49
40.9,-73.5,12
40.9,-73.6,17
40.9,-73.7,6
40.9,-73.8,519
40.9,-73.9,2930
40.9,-74,339
40.9,-74.1,375
40.9,-74.2,338
40.9,-74.3,42
40.9,-74.4,58
40.9,-74.5,52
40.9,-74.6,23
40.9,-74.7,18
40.9,-74.8,17
40.9,-75.1,1
40.9,-75.2,5
40.9,-75.3,7
40.9,-75.4,6
40.9,-75.5,2
40.9,-75.7,5
40.9,-75.8,1
40.9,-76,29
40.9,-76.5,1
40.9,-76.6,3
40.9,-76.8,9
40.9,-76.9,2
40.9,-77,4
40.9,-77.5,1
40.9,-77.7,1
40.9,-77.8,9
40.9,-78.3,1
40.9,-78.7,1
40.9,-79,6
