"latitude","tab_friendlykia","tab_hostnationkia","year","tab_civiliankia","tab_enemykia","longitude"
"17.96035004","0","0","Mon May 23 00:00:00 -0400 2005","1","0","88.54666901"
"32.81007004","0","0","Mon May 23 00:00:00 -0400 2005","0","10","65.31239319"
"31.80221939","0","0","Fri May 27 00:00:00 -0400 2005","0","1","68.05873108"
"34.01439667","0","0","Sat May 28 00:00:00 -0400 2005","1","0","69.16897583"
"32.62313843","0","1","Sun May 29 00:00:00 -0400 2005","0","0","67.04302979"
"32.55270004","0","1","Mon May 30 00:00:00 -0400 2005","0","0","67.03710938"
"31.81666946","0","0","Wed Jun 01 00:00:00 -0400 2005","2","0","64.56667328"
"31.61285973","0","0","Wed Jun 01 00:00:00 -0400 2005","20","0","65.70381165"
"32.92124939","2","0","Fri Jun 03 00:00:00 -0400 2005","0","0","69.31015778"
"31.57575035","0","1","Fri Jun 03 00:00:00 -0400 2005","0","0","64.34784698"
"32.72901154","0","0","Fri Jun 03 00:00:00 -0400 2005","1","1","65.91301727"
"32.01137161","0","0","Sat Jun 04 00:00:00 -0400 2005","0","1","66.75447083"
"32.19226837","0","0","Mon Jun 06 00:00:00 -0400 2005","0","1","66.09838867"
"31.14903069","0","0","Tue Jun 07 00:00:00 -0400 2005","2","0","66.23919678"
"32.46672821","2","0","Wed Jun 08 00:00:00 -0400 2005","0","0","69.2543335"
"32.90676117","1","0","Fri Jun 10 00:00:00 -0400 2005","0","7","69.33257294"
"32.36983109","0","0","Sun Jun 12 00:00:00 -0400 2005","0","2","66.19098663"
"31.61849022","0","0","Mon Jun 13 00:00:00 -0400 2005","0","1","65.61019135"
"32.56196976","0","0","Thu Jun 16 00:00:00 -0400 2005","0","3","67.27094269"
"32.1841507","0","0","Fri Jun 17 00:00:00 -0400 2005","0","1","65.8859787"
"32.42596054","0","0","Sun Jun 19 00:00:00 -0400 2005","0","20","63.96247864"
"32.35042953","0","2","Tue Jun 21 00:00:00 -0400 2005","0","0","66.75250244"
"32.45000839","0","1","Tue Jun 21 00:00:00 -0400 2005","0","103","66.35440063"
"31.64851952","0","0","Thu Jun 23 00:00:00 -0400 2005","0","1","67.12805939"
"32.98390961","0","0","Thu Jun 23 00:00:00 -0400 2005","1","0","69.38186646"
"34.9317131","0","0","Sat Jun 25 00:00:00 -0400 2005","2","0","69.25512695"
"34.96847153","1","0","Sat Jun 25 00:00:00 -0400 2005","0","0","70.91635132"
"32.15676117","0","0","Sun Jun 26 00:00:00 -0400 2005","0","1","67.6585083"
"34.95196152","0","0","Mon Jun 27 00:00:00 -0400 2005","1","0","69.28101349"
"34.87398911","2","0","Tue Jun 28 00:00:00 -0400 2005","0","0","70.96518707"
"34.86380005","16","0","Tue Jun 28 00:00:00 -0400 2005","0","0","70.95910645"
"33.45973969","0","0","Thu Jun 30 00:00:00 -0400 2005","2","0","69.99643707"
"31.97574997","0","0","Thu Jun 30 00:00:00 -0400 2005","0","1","64.83231354"
"32.10498047","0","0","Sat Jul 02 00:00:00 -0400 2005","0","3","66.20231628"
"32.98139954","0","6","Sat Jul 02 00:00:00 -0400 2005","0","0","68.58795166"
"33.80821991","0","14","Sun Jul 10 00:00:00 -0400 2005","1","0","69.8187027"
"32.73851013","0","0","Mon Jul 11 00:00:00 -0400 2005","0","2","66.76947784"
"32.4278717","0","0","Tue Jul 12 00:00:00 -0400 2005","0","17","66.55281067"
"31.11675835","0","1","Wed Jul 13 00:00:00 -0400 2005","0","0","64.04110718"
"33.05932999","0","1","Thu Jul 14 00:00:00 -0400 2005","0","24","69.55272675"
"32.13486862","0","0","Thu Jul 14 00:00:00 -0400 2005","2","0","66.08017731"
"32.57534027","0","0","Thu Jul 14 00:00:00 -0400 2005","0","2","66.74201202"
"32.85218811","0","1","Fri Jul 15 00:00:00 -0400 2005","0","0","65.37438202"
"0.0","0","0","Tue Jul 19 00:00:00 -0400 2005","0","1","0.0"
"32.52579117","0","2","Tue Jul 19 00:00:00 -0400 2005","0","0","69.26960754"
"31.85701942","0","0","Wed Jul 20 00:00:00 -0400 2005","0","1","66.85121155"
"32.13705826","0","0","Thu Jul 21 00:00:00 -0400 2005","0","1","66.22572327"
"31.9960804","1","0","Sat Jul 23 00:00:00 -0400 2005","0","1","64.78900146"
"32.53388977","0","0","Mon Jul 25 00:00:00 -0400 2005","1","0","68.35359955"
"32.53388977","0","0","Mon Jul 25 00:00:00 -0400 2005","1","0","68.35359955"
"32.52059937","1","1","Mon Jul 25 00:00:00 -0400 2005","0","14","65.33688354"
"33.05638123","0","0","Thu Jul 28 00:00:00 -0400 2005","0","3","65.5372467"
"32.0716095","0","0","Thu Jul 28 00:00:00 -0400 2005","0","6","66.69368744"
"32.92658997","0","3","Sat Jul 30 00:00:00 -0400 2005","0","0","65.5345993"
"35.38637161","0","0","Mon Aug 01 00:00:00 -0400 2005","0","1","71.55970001"
"0.0","0","0","Mon Aug 01 00:00:00 -0400 2005","0","1","0.0"
"35.4056282","0","1","Tue Aug 02 00:00:00 -0400 2005","0","0","71.54380035"
"32.94974899","1","0","Thu Aug 04 00:00:00 -0400 2005","0","0","69.22841644"
"32.6314888","0","1","Thu Aug 04 00:00:00 -0400 2005","0","0","66.78600311"
"0.0","0","0","Sat Aug 06 00:00:00 -0400 2005","1","0","0.0"
"32.09973907","0","0","Sat Aug 06 00:00:00 -0400 2005","0","1","66.60610199"
"33.14908981","0","0","Sat Aug 06 00:00:00 -0400 2005","0","1","65.48484802"
"32.51990128","1","0","Sun Aug 07 00:00:00 -0400 2005","0","0","66.61641693"
"32.31801987","0","0","Tue Aug 09 00:00:00 -0400 2005","0","5","68.15541077"
"31.95898056","0","0","Tue Aug 09 00:00:00 -0400 2005","0","1","68.14305878"
"33.413311","1","0","Tue Aug 09 00:00:00 -0400 2005","0","0","68.38114166"
"32.20680618","0","0","Wed Aug 10 00:00:00 -0400 2005","0","2","67.14367676"
"33.05849075","0","1","Wed Aug 10 00:00:00 -0400 2005","0","0","69.05114746"
"33.04647827","1","0","Thu Aug 11 00:00:00 -0400 2005","0","0","69.06552124"
"32.60279083","1","0","Thu Aug 11 00:00:00 -0400 2005","0","0","65.87377167"
"31.62088966","0","0","Fri Aug 12 00:00:00 -0400 2005","1","0","65.70825958"
"32.53516006","0","0","Fri Aug 12 00:00:00 -0400 2005","0","3","67.12905884"
"32.16275024","0","2","Sun Aug 14 00:00:00 -0400 2005","0","0","63.43096924"
"32.24884033","0","0","Sun Aug 14 00:00:00 -0400 2005","0","5","65.42539215"
"34.81098938","0","0","Sun Aug 14 00:00:00 -0400 2005","0","3","70.88374329"
"32.64218903","0","0","Sun Aug 14 00:00:00 -0400 2005","0","9","65.46260071"
"34.80752182","0","0","Tue Aug 16 00:00:00 -0400 2005","0","21","70.87492371"
"32.66487885","0","0","Tue Aug 16 00:00:00 -0400 2005","0","6","69.37859344"
"31.52998924","0","0","Tue Aug 16 00:00:00 -0400 2005","1","0","65.58860779"
"31.61417007","0","0","Wed Aug 17 00:00:00 -0400 2005","1","0","65.72702789"
"34.24206924","0","1","Thu Aug 18 00:00:00 -0400 2005","0","0","69.07601166"
"31.96270943","2","0","Thu Aug 18 00:00:00 -0400 2005","0","0","65.9686203"
"34.93701172","1","1","Thu Aug 18 00:00:00 -0400 2005","0","0","70.95340729"
"34.39756012","0","2","Sat Aug 20 00:00:00 -0400 2005","0","0","69.16536713"
"32.58108902","4","0","Sun Aug 21 00:00:00 -0400 2005","0","0","66.79150391"
"32.64640045","0","0","Mon Aug 22 00:00:00 -0400 2005","0","1","66.66306305"
"33.50382996","0","0","Mon Aug 22 00:00:00 -0400 2005","1","0","68.41000366"
"32.8336792","0","0","Tue Aug 23 00:00:00 -0400 2005","0","5","66.25016785"
"32.07524872","0","0","Tue Aug 23 00:00:00 -0400 2005","0","6","67.59528351"
"32.04705048","0","0","Wed Aug 24 00:00:00 -0400 2005","0","6","65.31733704"
"32.9406395","1","0","Fri Aug 26 00:00:00 -0400 2005","0","0","68.54000092"
"32.96915817","0","0","Sun Aug 28 00:00:00 -0400 2005","0","2","65.49388885"
"34.08472061","0","0","Sun Aug 28 00:00:00 -0400 2005","0","1","69.04325104"
"33.57263184","0","0","Mon Aug 29 00:00:00 -0400 2005","1","0","69.24997711"
"32.32080841","0","0","Mon Aug 29 00:00:00 -0400 2005","0","1","67.88735962"
"32.84344101","0","0","Tue Aug 30 00:00:00 -0400 2005","0","9","66.73695374"
"32.65956879","0","1","Wed Aug 31 00:00:00 -0400 2005","0","0","68.243927"
"31.79602051","0","1","Thu Sep 01 00:00:00 -0400 2005","0","0","68.40183258"
"32.66624832","1","1","Thu Sep 01 00:00:00 -0400 2005","0","2","66.76275635"
"34.98740005","1","0","Sat Sep 03 00:00:00 -0400 2005","0","0","70.90310669"
"33.33594131","0","1","Sun Sep 04 00:00:00 -0400 2005","0","0","69.90960693"
"30.43382072","0","4","Sun Sep 04 00:00:00 -0400 2005","1","0","63.31554031"
"32.24634933","0","0","Sun Sep 04 00:00:00 -0400 2005","0","1","65.404953"
"0.0","0","0","Sun Sep 04 00:00:00 -0400 2005","1","0","0.0"
"32.80329895","0","0","Mon Sep 05 00:00:00 -0400 2005","0","12","67.28043365"
"32.00164032","0","0","Fri Sep 09 00:00:00 -0400 2005","0","26","64.77851868"
"34.23537064","0","0","Sat Sep 10 00:00:00 -0400 2005","1","0","70.19550323"
"31.54950905","0","1","Sun Sep 11 00:00:00 -0400 2005","0","1","65.62827301"
"0.0","0","0","Mon Sep 12 00:00:00 -0400 2005","2","0","0.0"
"34.97867966","0","0","Tue Sep 13 00:00:00 -0400 2005","0","1","71.44069672"
"34.26644897","0","1","Tue Sep 13 00:00:00 -0400 2005","0","0","70.19801331"
"32.07165909","0","1","Tue Sep 13 00:00:00 -0400 2005","0","0","67.26248932"
"32.16440964","0","0","Wed Sep 14 00:00:00 -0400 2005","0","4","65.63411713"
"32.96128845","0","1","Wed Sep 14 00:00:00 -0400 2005","0","3","65.51313782"
"33.50473022","0","0","Wed Sep 14 00:00:00 -0400 2005","1","0","68.40853119"
"32.43981171","0","1","Thu Sep 15 00:00:00 -0400 2005","0","0","66.97606659"
"0.0","0","0","Thu Sep 15 00:00:00 -0400 2005","0","2","0.0"
"33.49671173","0","0","Sat Sep 17 00:00:00 -0400 2005","0","2","69.99794769"
"31.12291908","1","0","Sat Sep 17 00:00:00 -0400 2005","0","0","66.4150238"
"31.8574295","0","0","Sat Sep 17 00:00:00 -0400 2005","2","0","68.81993866"
"33.20317841","0","0","Sat Sep 17 00:00:00 -0400 2005","0","1","70.0460968"
"35.47906876","0","1","Sun Sep 18 00:00:00 -0400 2005","0","0","71.29815674"
"33.50382996","0","2","Sun Sep 18 00:00:00 -0400 2005","0","0","68.41000366"
"33.19947052","0","0","Sun Sep 18 00:00:00 -0400 2005","0","2","70.04711914"
"31.85209084","0","0","Sun Sep 18 00:00:00 -0400 2005","0","2","68.63426971"
"0.0","0","0","Sun Sep 18 00:00:00 -0400 2005","0","2","0.0"
"32.52891922","0","2","Wed Sep 21 00:00:00 -0400 2005","0","10","69.2789917"
"0.0","0","0","Wed Sep 21 00:00:00 -0400 2005","2","0","0.0"
"33.05524826","0","1","Thu Sep 22 00:00:00 -0400 2005","0","10","65.53529358"
"33.43568039","0","0","Fri Sep 23 00:00:00 -0400 2005","0","1","70.07039642"
"33.34576035","0","0","Sat Sep 24 00:00:00 -0400 2005","0","1","68.30413818"
"32.54809952","5","0","Sun Sep 25 00:00:00 -0400 2005","0","0","66.71691895"
"0.0","0","0","Mon Sep 26 00:00:00 -0400 2005","0","3","0.0"
"34.97962952","1","0","Mon Sep 26 00:00:00 -0400 2005","0","0","70.90380859"
"31.58568001","1","0","Mon Sep 26 00:00:00 -0400 2005","0","2","65.45555115"
"0.0","0","2","Mon Sep 26 00:00:00 -0400 2005","2","0","0.0"
"32.94044113","0","1","Tue Sep 27 00:00:00 -0400 2005","0","0","65.56281281"
"34.56093979","0","6","Wed Sep 28 00:00:00 -0400 2005","0","0","69.31394196"
"33.40061951","0","1","Wed Sep 28 00:00:00 -0400 2005","0","0","69.14173126"
"32.13890076","1","1","Fri Sep 30 00:00:00 -0400 2005","0","0","65.8538208"
"32.25057983","1","0","Fri Sep 30 00:00:00 -0400 2005","0","0","65.8381958"
"32.54307175","0","0","Fri Sep 30 00:00:00 -0400 2005","0","1","65.36514282"
"32.52262115","0","0","Sun Oct 02 00:00:00 -0400 2005","0","23","69.27364349"
"0.0","0","0","Sun Oct 02 00:00:00 -0400 2005","1","0","0.0"
"31.60790062","0","0","Wed Oct 05 00:00:00 -0400 2005","1","0","65.76711273"
"32.00170898","1","0","Fri Oct 07 00:00:00 -0400 2005","0","0","64.81800842"
"31.70763969","0","0","Sat Oct 08 00:00:00 -0400 2005","0","7","66.90435791"
"32.09291077","1","0","Sun Oct 09 00:00:00 -0400 2005","0","2","67.4180603"
"33.59613037","0","0","Sun Oct 09 00:00:00 -0400 2005","1","0","69.22633362"
"34.07952881","0","0","Sun Oct 09 00:00:00 -0400 2005","1","0","68.76154327"
"32.85504532","0","0","Mon Oct 10 00:00:00 -0400 2005","0","50","66.04560852"
"31.62190056","0","0","Mon Oct 10 00:00:00 -0400 2005","4","0","65.70301819"
"31.56983948","0","1","Thu Oct 13 00:00:00 -0400 2005","0","0","65.37286377"
"36.68125534","0","0","Thu Oct 13 00:00:00 -0400 2005","1","0","68.95401001"
"33.24723053","0","0","Fri Oct 14 00:00:00 -0400 2005","1","0","69.8265686"
"31.62136078","0","0","Mon Oct 17 00:00:00 -0400 2005","0","3","65.05648041"
"31.59782982","0","0","Tue Oct 18 00:00:00 -0400 2005","2","0","65.49230957"
"0.0","0","2","Wed Oct 19 00:00:00 -0400 2005","0","0","0.0"
"34.97285843","0","0","Thu Oct 20 00:00:00 -0400 2005","0","1","71.03224182"
"32.4101181","0","0","Thu Oct 20 00:00:00 -0400 2005","0","1","66.66278839"
"32.42214966","0","0","Thu Oct 20 00:00:00 -0400 2005","0","1","66.64971924"
"0.0","0","1","Fri Oct 21 00:00:00 -0400 2005","0","0","0.0"
"0.0","0","0","Sat Oct 22 00:00:00 -0400 2005","1","0","0.0"
"33.32379913","0","0","Sat Oct 22 00:00:00 -0400 2005","1","0","69.84018707"
"32.48035049","0","0","Sat Oct 22 00:00:00 -0400 2005","0","1","69.20646667"
"31.95017052","0","0","Sat Oct 22 00:00:00 -0400 2005","0","2","66.99410248"
"32.94646835","0","0","Mon Oct 24 00:00:00 -0400 2005","0","15","65.44213104"
"31.61930084","0","0","Tue Oct 25 00:00:00 -0400 2005","0","1","66.98634338"
"0.0","0","1","Tue Oct 25 00:00:00 -0400 2005","0","0","0.0"
"33.54436111","0","1","Wed Oct 26 00:00:00 -0400 2005","0","1","68.42372894"
"31.6179409","0","3","Thu Oct 27 00:00:00 -0400 2005","0","0","65.73609924"
"32.92858887","0","1","Thu Oct 27 00:00:00 -0400 2005","0","11","65.43415833"
"32.0199585","0","0","Fri Oct 28 00:00:00 -0400 2005","0","1","68.30471802"
"32.73780823","0","0","Fri Oct 28 00:00:00 -0400 2005","0","2","67.17178345"
"33.06116104","1","0","Sat Oct 29 00:00:00 -0400 2005","0","0","69.54631805"
"34.41091156","0","0","Mon Oct 31 00:00:00 -0500 2005","1","0","70.55608368"
"32.65346146","0","0","Tue Nov 01 00:00:00 -0500 2005","0","1","65.55745697"
"29.42013931","0","3","Wed Nov 02 00:00:00 -0500 2005","0","0","64.01577759"
"31.81970024","0","1","Wed Nov 02 00:00:00 -0500 2005","0","0","64.55964661"
"31.58555984","0","0","Mon Nov 07 00:00:00 -0500 2005","0","1","64.3585434"
"0.0","0","0","Tue Nov 08 00:00:00 -0500 2005","0","1","0.0"
"32.99187088","0","0","Wed Nov 09 00:00:00 -0500 2005","0","4","65.37918091"
"32.20418167","0","6","Wed Nov 09 00:00:00 -0500 2005","0","0","66.10289001"
"33.43592072","0","0","Wed Nov 09 00:00:00 -0500 2005","0","1","69.03175354"
"32.18144989","0","1","Wed Nov 09 00:00:00 -0500 2005","0","0","66.94548035"
"34.76514816","0","0","Fri Nov 11 00:00:00 -0500 2005","2","0","69.03278351"
"34.9383316","0","2","Mon Nov 14 00:00:00 -0500 2005","0","0","71.03774261"
"34.54399109","0","0","Mon Nov 14 00:00:00 -0500 2005","0","1","69.23432159"
"0.0","0","0","Mon Nov 14 00:00:00 -0500 2005","2","0","0.0"
"32.96131897","1","0","Tue Nov 15 00:00:00 -0500 2005","0","0","69.47615814"
"32.93621063","0","5","Tue Nov 15 00:00:00 -0500 2005","0","0","68.75875854"
"32.98165894","0","0","Tue Nov 15 00:00:00 -0500 2005","1","0","65.48696136"
"31.45241928","0","0","Wed Nov 16 00:00:00 -0500 2005","0","1","65.283638"
"31.61750984","0","0","Wed Nov 16 00:00:00 -0500 2005","1","0","65.73977661"
"34.45471954","1","0","Fri Nov 18 00:00:00 -0500 2005","0","0","69.22753906"
"32.21604919","0","0","Fri Nov 18 00:00:00 -0500 2005","0","10","65.79046631"
"32.2145195","0","0","Sat Nov 19 00:00:00 -0500 2005","0","1","65.94516754"
"0.0","0","0","Sun Nov 20 00:00:00 -0500 2005","2","0","0.0"
"32.20885086","0","0","Sun Nov 20 00:00:00 -0500 2005","0","14","65.87164307"
"32.42290115","0","0","Mon Nov 21 00:00:00 -0500 2005","2","0","68.35054016"
"34.02365112","0","0","Tue Nov 22 00:00:00 -0500 2005","1","0","68.78337097"
"32.15930939","1","0","Tue Nov 22 00:00:00 -0500 2005","1","0","65.86824036"
"31.71873093","1","0","Thu Nov 24 00:00:00 -0500 2005","0","0","66.1969986"
"34.25437164","0","1","Thu Nov 24 00:00:00 -0500 2005","1","0","70.18926239"
"34.42049026","0","0","Fri Nov 25 00:00:00 -0500 2005","0","1","70.45420837"
"33.13531113","0","1","Sat Nov 26 00:00:00 -0500 2005","0","0","68.83381653"
"31.52751923","0","3","Sun Nov 27 00:00:00 -0500 2005","0","0","65.60133362"
"32.94319153","0","1","Tue Nov 29 00:00:00 -0500 2005","0","0","69.15512085"
"32.05376053","0","0","Fri Dec 02 00:00:00 -0500 2005","0","1","68.54559326"
"31.96858978","0","1","Fri Dec 02 00:00:00 -0500 2005","5","0","65.96700287"
"0.0","0","0","Sat Dec 03 00:00:00 -0500 2005","1","0","0.0"
"32.14783096","0","0","Sun Dec 04 00:00:00 -0500 2005","0","7","66.21116638"
"31.6185894","0","0","Sun Dec 04 00:00:00 -0500 2005","1","1","65.73137665"
"33.69781876","0","0","Sun Dec 04 00:00:00 -0500 2005","1","0","70.20202637"
"32.92424011","0","1","Mon Dec 05 00:00:00 -0500 2005","0","0","69.30386353"
"32.98960876","0","0","Tue Dec 06 00:00:00 -0500 2005","0","9","65.71080017"
"32.90525055","0","0","Fri Dec 09 00:00:00 -0500 2005","0","1","65.39631653"
"33.31304932","0","1","Fri Dec 09 00:00:00 -0500 2005","0","0","68.5980835"
"32.5406189","0","0","Sat Dec 10 00:00:00 -0500 2005","0","4","65.35122681"
"31.62224007","0","0","Sun Dec 11 00:00:00 -0500 2005","1","1","65.70829773"
"34.41107178","0","1","Tue Dec 13 00:00:00 -0500 2005","0","0","70.45803833"
"36.70851135","0","0","Wed Dec 14 00:00:00 -0500 2005","0","1","67.11126709"
"32.25215912","0","1","Wed Dec 14 00:00:00 -0500 2005","0","0","66.29437256"
"32.51993942","0","1","Thu Dec 15 00:00:00 -0500 2005","0","0","69.26405334"
"32.25216293","1","0","Thu Dec 15 00:00:00 -0500 2005","0","1","66.29437256"
"32.33776093","0","0","Thu Dec 15 00:00:00 -0500 2005","0","1","66.42034912"
"34.47470093","0","0","Fri Dec 16 00:00:00 -0500 2005","0","1","69.12631989"
"32.87162018","0","0","Sat Dec 17 00:00:00 -0500 2005","0","1","65.34818268"
"31.59211922","0","0","Sat Dec 17 00:00:00 -0500 2005","2","0","64.37521362"
"31.16208076","0","0","Sun Dec 18 00:00:00 -0500 2005","1","0","64.82559204"
"33.41893005","0","0","Sun Dec 18 00:00:00 -0500 2005","0","1","66.35881805"
"33.57128906","0","1","Mon Dec 19 00:00:00 -0500 2005","0","0","69.2483902"
"34.850811","0","3","Mon Dec 19 00:00:00 -0500 2005","0","0","70.97873688"
"34.38882446","0","0","Tue Dec 20 00:00:00 -0500 2005","1","1","62.21192169"
"32.9289093","0","0","Wed Dec 21 00:00:00 -0500 2005","0","2","69.46206665"
"33.35379028","0","1","Wed Dec 21 00:00:00 -0500 2005","0","2","68.54857635"
"32.59222031","0","0","Fri Dec 23 00:00:00 -0500 2005","0","4","65.31555176"
"31.65084076","0","0","Sat Dec 24 00:00:00 -0500 2005","0","4","65.07232666"
"0.0","0","0","Sun Dec 25 00:00:00 -0500 2005","0","1","0.0"
"31.60511017","1","0","Wed Dec 28 00:00:00 -0500 2005","0","0","65.77102661"
"34.66635895","1","0","Wed Dec 28 00:00:00 -0500 2005","1","0","70.87345123"
"30.98454094","0","5","Thu Dec 29 00:00:00 -0500 2005","0","0","64.19390869"
"30.98555946","0","0","Thu Dec 29 00:00:00 -0500 2005","0","2","66.34860992"
"32.9573288","0","0","Fri Dec 30 00:00:00 -0500 2005","2","0","69.31028748"
"31.57641029","0","0","Mon Jan 02 00:00:00 -0500 2006","1","0","64.36998749"
"31.61870003","0","0","Mon Jan 02 00:00:00 -0500 2006","2","1","65.71350098"
"31.61865044","0","0","Mon Jan 02 00:00:00 -0500 2006","0","1","65.71349335"
"32.95318985","0","0","Tue Jan 03 00:00:00 -0500 2006","0","3","64.76215363"
"32.61862946","0","0","Thu Jan 05 00:00:00 -0500 2006","12","0","65.8751297"
"32.61809921","0","0","Thu Jan 05 00:00:00 -0500 2006","10","0","65.8742981"
"34.42610168","0","0","Sat Jan 07 00:00:00 -0500 2006","1","0","70.45223236"
"0.0","0","0","Sat Jan 07 00:00:00 -0500 2006","1","0","0.0"
"34.41469955","0","0","Sat Jan 07 00:00:00 -0500 2006","2","0","70.45809937"
"34.48302841","0","0","Sun Jan 08 00:00:00 -0500 2006","0","1","69.0951767"
"34.48300171","0","0","Mon Jan 09 00:00:00 -0500 2006","0","1","69.09519958"
"33.36634827","0","1","Thu Jan 12 00:00:00 -0500 2006","0","0","70.26013184"
"33.04463959","0","0","Thu Jan 12 00:00:00 -0500 2006","0","6","65.53798676"
"33.36090088","0","1","Fri Jan 13 00:00:00 -0500 2006","0","0","70.25759888"
"33.0180397","0","1","Fri Jan 13 00:00:00 -0500 2006","0","5","69.50536346"
"33.29351044","0","0","Sat Jan 14 00:00:00 -0500 2006","2","0","69.91507721"
"31.6158905","1","0","Sun Jan 15 00:00:00 -0500 2006","2","0","65.74819183"
"31.00431061","0","0","Mon Jan 16 00:00:00 -0500 2006","25","0","66.3920517"
"31.62074089","0","3","Mon Jan 16 00:00:00 -0500 2006","2","0","65.71379852"
"33.02077866","0","0","Mon Jan 16 00:00:00 -0500 2006","0","5","69.4957428"
"31.62080002","0","3","Tue Jan 17 00:00:00 -0500 2006","15","0","65.71350098"
"31.00429916","0","0","Tue Jan 17 00:00:00 -0500 2006","17","0","66.39209747"
"33.61281967","0","1","Sat Jan 21 00:00:00 -0500 2006","0","0","69.21990967"
"30.36820984","0","0","Sat Jan 21 00:00:00 -0500 2006","0","1","64.3846817"
"33.4383316","0","1","Sat Jan 21 00:00:00 -0500 2006","0","0","68.44304657"
"32.56887817","0","2","Sun Jan 22 00:00:00 -0500 2006","0","0","68.88813782"
"0.0","0","0","Fri Jan 27 00:00:00 -0500 2006","1","0","0.0"
"32.4381218","0","1","Tue Jan 31 00:00:00 -0500 2006","0","2","66.86837006"
"33.54281998","0","3","Wed Feb 01 00:00:00 -0500 2006","1","1","70.03457642"
"34.21009827","0","0","Thu Feb 02 00:00:00 -0500 2006","1","0","70.79000092"
"33.5428009","0","3","Thu Feb 02 00:00:00 -0500 2006","1","1","70.0345993"
"34.21009827","0","0","Thu Feb 02 00:00:00 -0500 2006","1","0","70.78994751"
"32.04341888","0","7","Fri Feb 03 00:00:00 -0500 2006","0","0","64.82169342"
"0.0","0","0","Fri Feb 03 00:00:00 -0500 2006","1","0","0.0"
"32.02047348","0","0","Sat Feb 04 00:00:00 -0500 2006","1","0","64.05686951"
